@relation 'document-trendanalisis.main.tools.weka.CoreWekaTFIDF-R1-W1000-prune-rate-1.0-C-I-N3-L-stemmerweka.core.stemmers.NullStemmer-stopwords-handlertrendanalisis.main.tools.weka.StopwordRecognizer-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \"\\\"\\r\\n\\t.,;:\\\'\\\"()?!1234567890&#/[]{}\"'

@attribute air numeric
@attribute ajar numeric
@attribute aksi numeric
@attribute alat numeric
@attribute alias numeric
@attribute ambil numeric
@attribute anak numeric
@attribute ancam numeric
@attribute anggota numeric
@attribute aniaya numeric
@attribute api numeric
@attribute arah numeric
@attribute ayat numeric
@attribute bahan numeric
@attribute bakar numeric
@attribute banjir numeric
@attribute bantu numeric
@attribute batas numeric
@attribute bawa numeric
@attribute bencana numeric
@attribute beri numeric
@attribute berita numeric
@attribute bom numeric
@attribute brankas numeric
@attribute buah numeric
@attribute bumi numeric
@attribute bungkus numeric
@attribute bunuh numeric
@attribute butir numeric
@attribute capai numeric
@attribute cari numeric
@attribute daerah numeric
@attribute dagang numeric
@attribute daging numeric
@attribute dakwa numeric
@attribute dampak numeric
@attribute dana numeric
@attribute dasar numeric
@attribute data numeric
@attribute daya numeric
@attribute derajat numeric
@attribute deras numeric
@attribute edar numeric
@attribute ganja numeric
@attribute gas numeric
@attribute gawai numeric
@attribute geledah numeric
@attribute gempa numeric
@attribute genang numeric
@attribute geng numeric
@attribute getar numeric
@attribute gudang numeric
@attribute guna numeric
@attribute guncang numeric
@attribute hakim numeric
@attribute hangus numeric
@attribute harap numeric
@attribute hektare numeric
@attribute henti numeric
@attribute himpun numeric
@attribute hubung numeric
@attribute hujan numeric
@attribute hukum numeric
@attribute humas numeric
@attribute huni numeric
@attribute ikan numeric
@attribute ikat numeric
@attribute impor numeric
@attribute indikasi numeric
@attribute informasi numeric
@attribute inisial numeric
@attribute isi numeric
@attribute istri numeric
@attribute jabat numeric
@attribute jahat numeric
@attribute jaksa numeric
@attribute jalur numeric
@attribute jam numeric
@attribute jarak numeric
@attribute jaring numeric
@attribute jenazah numeric
@attribute jiwa numeric
@attribute kabid numeric
@attribute kabur numeric
@attribute kait numeric
@attribute kamar numeric
@attribute kampung numeric
@attribute kanan numeric
@attribute kantor numeric
@attribute kasus numeric
@attribute kawan numeric
@attribute kebun numeric
@attribute kejar numeric
@attribute kelompok numeric
@attribute keluarga numeric
@attribute kembang numeric
@attribute kena numeric
@attribute kendara numeric
@attribute keroyok numeric
@attribute ketua numeric
@attribute kios numeric
@attribute kira numeric
@attribute kirim numeric
@attribute komisi numeric
@attribute konfirmasi numeric
@attribute korupsi numeric
@attribute kota numeric
@attribute kuat numeric
@attribute kunjung numeric
@attribute lahan numeric
@attribute landa numeric
@attribute lantai numeric
@attribute lapang numeric
@attribute larang numeric
@attribute lari numeric
@attribute latih numeric
@attribute laut numeric
@attribute layan numeric
@attribute ledak numeric
@attribute ledakan numeric
@attribute lempar numeric
@attribute letak numeric
@attribute libat numeric
@attribute lihat numeric
@attribute lintas numeric
@attribute luap numeric
@attribute luas numeric
@attribute luka numeric
@attribute masyarakat numeric
@attribute mata numeric
@attribute mati numeric
@attribute mayat numeric
@attribute media numeric
@attribute menahan numeric
@attribute menang numeric
@attribute menggerebek numeric
@attribute menteri numeric
@attribute minta numeric
@attribute mobil numeric
@attribute motor numeric
@attribute muka numeric
@attribute mukim numeric
@attribute mula numeric
@attribute narkoba numeric
@attribute nilai numeric
@attribute nyata numeric
@attribute olah numeric
@attribute operasi numeric
@attribute pabrik numeric
@attribute padam numeric
@attribute padi numeric
@attribute pajak numeric
@attribute pakai numeric
@attribute paket numeric
@attribute paksa numeric
@attribute parkir numeric
@attribute pelaku numeric
@attribute penggal numeric
@attribute penggerebekan numeric
@attribute penjara numeric
@attribute periksa numeric
@attribute peristiwa numeric
@attribute perkara numeric
@attribute perkosa numeric
@attribute pidana numeric
@attribute pil numeric
@attribute pimpin numeric
@attribute potensi numeric
@attribute proyek numeric
@attribute pusat numeric
@attribute putus numeric
@attribute rampas numeric
@attribute rampok numeric
@attribute rangkai numeric
@attribute razia numeric
@attribute rekam numeric
@attribute rekan numeric
@attribute rektur numeric
@attribute rendam numeric
@attribute resah numeric
@attribute richter numeric
@attribute rugi numeric
@attribute rusak numeric
@attribute sabu numeric
@attribute sebelah numeric
@attribute sebut numeric
@attribute sekolah numeric
@attribute selidik numeric
@attribute senjata numeric
@attribute sentimeter numeric
@attribute sepeda numeric
@attribute serah numeric
@attribute setinggi numeric
@attribute sidang numeric
@attribute sidik numeric
@attribute siswa numeric
@attribute sita numeric
@attribute skala numeric
@attribute suami numeric
@attribute suap numeric
@attribute sungai numeric
@attribute surat numeric
@attribute tahan numeric
@attribute tambah numeric
@attribute tampak numeric
@attribute tanam numeric
@attribute tang numeric
@attribute tas numeric
@attribute tegas numeric
@attribute tektonik numeric
@attribute tembak numeric
@attribute temu numeric
@attribute tenggara numeric
@attribute terang numeric
@attribute terima numeric
@attribute teroris numeric
@attribute terorisme numeric
@attribute tiba numeric
@attribute tim numeric
@attribute timbul numeric
@attribute timur numeric
@attribute tindak numeric
@attribute titik numeric
@attribute toko numeric
@attribute tsunami numeric
@attribute tuju numeric
@attribute tumpang numeric
@attribute tuntut numeric
@attribute turun numeric
@attribute tutur numeric
@attribute uang numeric
@attribute ungkap numeric
@attribute unit numeric
@attribute urus numeric
@attribute usaha numeric
@attribute usia numeric
@attribute vonis numeric
@attribute wartawan numeric
@attribute wilayah numeric

@data
{4 0.243558,15 1.634261,29 0.23456,38 0.259103,57 0.800634,101 0.263927,125 0.565937,126 0.872505,150 1.924423,178 1.487819,189 0.310073,192 0.310073,205 1.081074,238 0.240361}
{0 0.743149,6 0.255874,15 1.782758,16 0.496353,31 0.282646,32 0.307689,56 0.282646,58 0.293744,60 0.273476,65 0.287908,81 0.532267,86 0.353249,88 0.27786,110 0.293744,111 0.326215,117 0.664798,130 0.287908,178 1.355989,186 0.316214,192 0.991349}
{15 2.73381,16 0.768216,26 0.476216,29 0.39602,31 0.437456,37 0.68182,48 0.926701,65 0.445601,81 0.430049,87 1.078215,110 0.454633,144 0.430049,154 0.400763,204 0.840561}
{0 0.390783,15 1.890209,24 0.372098,41 0.548592,48 0.452557,77 0.396292,96 0.372098,97 0.380853,124 0.716092,138 0.350732,139 0.334072,154 0.380853,178 1.208944,185 0.376346,189 1.458103,192 0.497504,222 0.479806}
{0 0.539818,15 1.837187,16 0.190461,29 0.185865,31 0.205312,38 0.205312,57 0.536151,61 0.23696,64 0.223503,81 0.201835,91 0.506039,94 0.583691,96 0.34494,124 0.198651,141 1.004924,178 0.791019,181 0.549618,182 0.229696,185 0.185865,200 0.23696,217 0.366406,219 0.218121,226 0.229696,234 0.386635,238 0.190461}
{11 1.126031,41 1.66013,61 1.451973,76 1.407461,170 1.407461,178 2.322998,225 1.199245}
{15 2.233248,16 0.565036,19 1.501258,31 0.609095,38 0.609095,117 0.728915,126 1.722657,152 0.620436,214 0.565036,222 0.702985,228 0.609095}
{15 2.259915,16 0.386292,35 0.520431,37 0.351314,38 0.416413,41 0.549502,61 0.941419,63 0.465869,81 0.409362,84 0.364877,110 0.836758,125 0.465869,178 1.162304,200 0.941419,238 0.386292}
{0 1.14495,15 2.139034,16 0.245948,29 0.240013,37 0.223678,48 0.288617,52 0.221742,81 0.260637,99 0.265126,101 0.270063,102 0.281667,125 0.296614,139 0.213053,140 0.317282,141 0.653466,155 0.296614,178 1.271939,189 0.623591,190 0.240013,192 0.764846,211 0.205597}
{0 0.743573,3 0.204042,11 0.359615,15 0.784802,19 0.267514,29 0.193772,31 0.411285,48 0.453433,52 0.329892,58 0.222451,61 0.247041,76 0.923638,81 0.210422,97 0.196092,101 0.218032,110 0.637777,124 0.58395,125 0.467525,141 0.787622,178 0.622458,181 0.204042,200 0.247041,205 0.267514,219 0.2274,222 0.247041,225 0.204042,231 0.177517}
{0 1.384322,6 0.360748,7 0.365069,15 1.110287,29 0.360748,60 0.385565,110 0.414141,125 0.870398,141 0.498035,150 0.565949,178 1.911769,200 0.459921,205 0.982183,235 0.398494,238 0.369669}
{11 0.986433,15 1.467187,17 0.461843,29 1.001487,48 0.435614,76 1.548616,97 1.017385,124 0.739436,125 0.447685,139 0.321565,170 0.447685,189 0.478879,190 0.362256,225 0.381456,234 0.393384}
{0 0.512533,1 0.298469,15 2.064247,29 0.259989,37 0.242295,48 1.791368,61 0.331462,78 0.331462,86 0.358931,96 0.257055,106 0.343688,110 0.298469,112 0.331462,121 0.331462,125 0.321301,126 0.494428,178 0.292539,186 0.933281,200 0.331462,238 0.266418}
{0 0.86309,15 1.964321,16 0.35097,29 0.180928,31 0.384022,37 0.168614,48 0.629188,60 0.193374,61 0.451835,65 0.203579,81 0.556255,88 0.376365,110 0.595501,126 0.230666,178 0.958817,186 0.436534,189 0.239174,191 0.203579,202 0.176955,203 0.178886,228 0.199858,231 0.304679,232 0.369308,238 0.185402}
{3 0.475497,16 0.462731,25 1.002334,36 0.558054,47 2.575435,52 0.417188,63 0.558054,84 0.437078,175 1.749528,191 0.508099,197 0.508099,203 0.838044,238 0.462731}
{6 0.556781,17 0.738709,19 0.408369,25 0.656584,47 1.442237,73 0.713693,88 0.321217,106 1.146038,107 0.307147,110 0.339579,127 0.292461,130 0.332833,144 0.321217,169 0.339579,170 0.365556,182 0.713693,197 0.332833,204 0.326749,211 0.253383,218 0.307147,232 0.316148}
{25 0.672699,39 1.300677,40 1.595382,47 2.310326,107 0.608451,167 0.74706,197 0.659335,212 1.690314,224 0.774616}
{25 0.553409,39 2.619887,40 1.312473,47 2.3504,50 0.614584,107 0.500554,167 0.614584,208 0.565722,209 0.637253,219 0.565722}
{25 0.723237,47 2.483895,50 1.573303,53 1.177335,60 0.673333,107 1.241947,114 1.19954,121 0.803185,123 0.609784}
{25 0.947984,47 3.25577,107 0.857444,145 0.857444,167 1.052776,169 0.947984,185 1.554333,224 1.091608}
{25 0.603039,47 2.071086,50 0.6697,53 0.981669,59 0.64917,107 1.035543,116 0.694402,121 0.6697,180 0.725199,182 0.64917,185 0.525293,197 0.591059,219 0.616456}
{25 0.307512,44 0.668952,47 3.055484,52 0.247475,53 0.341506,60 0.286294,76 0.331036,84 0.259274,101 0.301403,107 0.278143,112 0.341506,123 0.259274,145 0.528062,169 0.307512,175 1.037816,197 0.301403,209 0.695959,218 0.278143,220 0.354102,238 0.274491}
{39 0.580679,47 2.466219,50 0.644869,53 1.56359,107 0.997146,114 0.532624,116 0.668655,169 1.122756,180 0.69831,197 1.096994}
{11 0.433028,37 0.408163,39 0.502793,47 2.135428,78 0.558373,96 0.433028,107 0.454773,116 0.578969,167 0.558373,169 0.972162,182 0.541255,197 0.492805,212 0.638423,214 0.448802,224 0.578969,238 0.849594}
{11 0.638513,39 0.741383,40 1.758275,47 1.341152,82 0.823337,107 0.670575,110 1.23403,116 0.853707,140 0.853707,169 0.741383,220 0.853707}
