abu,adik,adil,adu,agenda,ahli,air,ajak,ajar,aju,akses,aksi,aktivitas,akun,alam,alamat,alami,alas,alat,alias,alih,alir,alumunium,ambil,ambrol,ambruk,amuk,anak,ancam,andal,anggap,anggar,anggota,angin,angkat,angkut,aniaya,antisipasi,aparat,api,apung,arah,area,areal,arus,asap,aset,asrama,atur,autopsi,awas,ayah,ayat,babak,baca,bacok,badik,bahan,bahaya,bahu,baju,bak,bakar,baku,balap,balas,balik,balita,bandar,bandara,banding,bangkai,bangun,banjir,bank,bantah,bantu,bata,batas,batu,bau,bawa,bayar,bayi,beban,bebas,bejat,bekas,bekuk,bela,belah,belanja,beli,beliung,bencana,benda,bendera,bengkel,benih,bensin,bentrok,bentrokan,bentur,berangkat,berantas,beras,beri,berita,beritahu,berkas,berlaku,bersih,betul,biar,biaya,bicara,bidang,bina,bioremediasi,bobol,bocah,bom,bonceng,bong,bongkar,botol,brankas,buah,buang,bubar,budak,buka,bukti,buku,bumi,bungkus,bunuh,bupati,buron,buru,buruh,burung,bus,butir,butuh,cabul,cafe,cah,cair,calon,campur,capai,cari,catat,cegah,cek,celaka,celana,celurit,cepat,cerita,cetak,ciduk,ciri,coba,content,contoh,cuaca,cuci,culik,curanmor,curi,curiga,dada,dadak,daerah,daftar,dagang,daging,daki,dakwa,dampak,damping,dana,darah,darat,dasar,data,daun,daya,debit,dekam,denda,dengar,derajat,deras,derita,dermaga,desak,deteksi,detik,diam,dik,dokumen,dompet,duduk,duga,duka,dukung,dunia,edar,ekonomi,eksekusi,ekstasi,elektronik,emas,evakuasi,fakta,fasilitas,fee,fiktif,fisik,fokus,foto,gabung,gadis,gagal,gali,gambar,ganggu,ganja,ganti,gantung,gas,gasak,gawai,gelandang,gelap,gelar,geledah,geletak,gelombang,gempa,genang,geng,genggam,gerak,gerebek,getar,giat,giring,golok,golong,gubernur,gudang,guling,gun,guna,guncang,gunung,guru,gusur,guyur,habis,hadang,hadap,hadiah,hadir,hajar,hak,hakim,halaman,halang,hambat,hamil,hangus,hantam,haram,harap,harga,harta,hati,hektare,helm,henti,hilang,himpun,hindar,hitung,hotel,hubung,hujan,hukum,humas,huni,huruf,hutan,ibadah,ibu,identifikasi,identitas,ikan,ikat,ilustrasi,imbang,imbau,imbuh,imigran,impor,inap,indikasi,industri,informasi,ingat,inisial,insiden,instansi,intai,interogasi,intip,investasi,investigasi,ipar,iptu,isi,istri,izin,jabat,jaga,jahat,jajar,jaket,jaksa,jalur,jam,jambret,jamin,janji,jarah,jarak,jarang,jaring,jasa,jasad,jatuh,jawab,jebak,jebol,jejak,jelang,jemaah,jembatan,jemput,jenazah,jendela,jenguk,jerat,jiwa,joki,jual,juncto,jurang,juru,jurus,kabar,kabel,kabid,kabupaten,kabur,kaca,kades,kafe,kaget,kait,kaji,kakak,kaki,kalangan,kamar,kamera,kampanye,kampung,kampus,kanan,kandung,kantong,kantor,kapal,karang,karet,kartu,karung,karyawan,kasih,kasus,kawal,kawan,kawasan,kayu,kebun,kecek,kejar,kejut,kelahi,kelas,kelola,kelompok,keluarga,keluh,kemarau,kemarin,kembang,kemudi,kena,kenal,kendali,kendara,kerabat,kerah,keras,kereta,kering,keroyok,kesal,ketenagakerjaan,ketua,khawatir,kios,kira,kiri,kirim,kisi,kitar,klaim,klien,kobar,kolam,komentar,kompleks,komplot,kompol,komputer,komunikasi,konfirmasi,konsumen,konsumsi,kontak,kontra,kontrak,koordinasi,koper,korban,korupsi,koruptor,kos,kosmetik,kota,kotak,kotor,kriminal,kuali,kuasa,kuat,kumpul,kunci,kunjung,kuota,kurir,kurung,laboratorium,labuh,lacak,lahan,laju,laki,laksana,laku,lalap,laman,lampu,lancar,landa,langgar,langkah,lantai,lantar,lantas,lapang,lapar,lapis,larang,lari,latih,laut,lawan,layak,layan,layar,lebat,leceh,ledak,ledakan,leher,lelaki,lelang,lembar,lempar,lempari,lengan,lengkap,lepas,lerai,letak,letus,libat,lihat,limpah,lindung,lingkung,lintas,liput,longsor,luap,luas,lubang,luka,lulus,lumpuh,lurah,mabuk,macet,mahasiswa,main,majelis,makam,makan,maksimum,maksud,maling,manajemen,mandi,manfaat,manusia,marah,markas,masjid,massa,masyarakat,mata,material,mati,mayat,medan,media,medis,melawan,menahan,menang,menangani,menggerebek,menit,menteri,menyalahgunakan,menyimpan,mesin,meter,metrotvnews,militer,minibus,minimarket,minta,minum,minyak,mobil,modus,mogok,mohon,molotov,motif,motor,muat,muda,muka,mukim,mula,mulut,mundur,muntah,murid,musibah,musim,nag,naik,nali,narapidana,narkoba,narkotika,nas,nasabah,nasib,nding,negara,negeri,nelayan,nihari,nilai,no,nomor,nyata,nyawa,obat,oknum,olah,ombak,online,operasi,operator,orangtua,orasi,organisasi,ormas,otak,otopsi,pabrik,pacar,padam,padat,padi,pagar,paha,paham,pajak,pakai,paket,paksa,palsu,panah,panci,panen,panggil,pangkat,panitia,pantai,pantau,papar,parang,parkir,pasal,pasang,pasar,pasien,pasir,pasok,patah,patroli,pecah,pegang,pelaku,pelanggan,peluru,penanganan,pengaruh,penggerebekan,pengrusakan,penjara,penuh,penyalahgunaan,perahu,peran,peras,perempuan,pergi,periksa,perintah,periode,peristiwa,perkara,perkosa,pers,persis,personel,perut,pesan,pesawat,pesta,petang,picu,pidana,pikir,pil,pilih,pilot,pilu,pimpin,pindah,pinggang,pinggir,pinjam,pintu,pipet,pisah,pisau,pistol,plastik,pohon,pokok,polisi,politik,polres,polsek,pompa,ponsel,pos,posko,potensi,potong,prediksi,preman,premium,presiden,pria,prihatin,produk,produksi,profesi,provinsi,proyek,publik,pukul,pulang,pulsa,puncak,punggung,pungkas,pungut,pupuk,pusat,puskesmas,puso,puting,putus,racik,racun,ragam,rakit,rakyat,rampas,rampok,rang,rangka,rangkai,rata,rawat,razia,rehabilitasi,rekam,rekan,rekening,rekonstruksi,rektur,rel,relawan,relokasi,remaja,renang,rencana,rendam,republika,reruntuhan,resah,residivis,restoran,ribut,ringan,ringkus,roboh,roda,rokok,rombong,ruas,rugi,rujuk,ruko,rupa,rupiah,rusak,rute,s,sabet,sabu,sadar,sakit,saksi,salur,samar,samping,sangkut,sapi,sasar,satpam,saudara,sawah,sebar,sebelah,seberang,sebut,sedia,sedot,segi,sehat,sekap,sekira,sekolah,sekretaris,seksual,sel,selam,selamat,selenggara,selesai,selidik,selingkuh,selisih,seluler,selundup,semak,sembunyi,senapan,sengaja,senjata,sentimeter,sepakat,sepeda,sepi,serah,serang,serbu,seret,sergap,sesal,setinggi,sewa,shabu,siap,sidang,sidik,sikap,simpan,simpang,simpul,simulator,sindikat,singkir,sipil,siram,sisa,sisi,sisir,sistem,siswa,siswi,sita,situ,situasi,situs,skala,soal,soft,solar,sopir,staf,status,suami,suap,suara,suasana,subsider,subsidi,suka,suku,sulit,sungai,suporter,surat,suruh,susul,tabrak,tabung,tahan,tahap,takut,tambah,tambang,tampak,tampung,tanah,tanam,tanda,tang,tangani,tangga,tanggap,tanggul,tanggung,tangis,tangkap,tangki,tani,tanya,target,tarik,tas,tawur,tebing,tega,tegak,tegas,tegur,tekan,tektonik,telepon,televisi,teliti,telusur,tembak,tembakan,tembakau,tembok,tembus,tempo,tempuh,temu,tenaga,tendang,tender,tenggara,tenggelam,tentara,terang,terbang,terbit,teriak,terima,terjang,terjun,terminal,ternak,teroris,terorisme,terowongan,tertib,tes,tetangga,tetap,tewas,tiba,tidur,tikam,tim,timbang,timbul,timbun,timpa,timur,tindak,tindakan,tipu,tiri,titik,titip,todong,toko,tokoh,tol,tolak,tolong,tonton,total,transaksi,transfer,trauma,truk,tsunami,tua,tubuh,tuding,tuduh,tuju,tukang,tulang,tulis,tumbang,tumpang,tunda,tunggu,tunjuk,tuntut,turun,turut,tusuk,tutur,uang,ubah,ucap,udara,uji,ujung,ukur,ulah,ulang,umur,undang,ungkap,unit,unsur,untung,urus,usaha,usia,usut,utang,video,visum,vonis,wajah,wajar,wajib,wakil,wanita,warna,wartawan,warung,waspada,wenang,wilayah,zik
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010776,0,0,0,0,0,0,0,0,0,0,0,0.024166,0,0,0,0,0.017179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163841,0.068717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013634,0,0,0,0,0,0.037118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014248,0,0,0,0,0,0,0,0,0,0,0,0.018748,0,0,0,0,0,0,0,0.015786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011192,0,0,0,0,0,0,0,0,0,0,0,0,0.027269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01262,0,0,0,0,0.015971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018379,0,0,0,0,0.02143,0,0,0,0,0,0,0.020724,0,0,0,0,0,0,0,0,0,0,0,0.007652,0,0,0,0,0,0,0,0,0,0,0.163841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011597,0,0,0,0,0,0,0,0.019377,0,0,0,0,0,0,0,0,0,0.013634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02143,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024572,0,0,0,0,0,0,0,0,0,0,0,0.013776,0,0,0,0,0.058758,0,0,0,0,0,0,0,0.055103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133426,0.019586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012576,0.032084,0,0,0,0,0,0,0,0,0.018102,0,0,0,0,0,0,0,0,0,0,0,0,0.016833,0,0,0,0,0,0,0,0,0.021601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032627,0,0,0,0,0,0.023275,0,0,0,0,0,0,0,0.021375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019301,0,0,0,0,0,0,0,0,0,0,0,0,0.007194,0,0,0,0,0.018208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008725,0,0,0,0,0,0,0,0,0,0,0.133426,0,0,0,0,0,0,0,0,0,0,0,0.021159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01989,0,0,0,0,0,0,0,0,0.017076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024432,0,0,0,0,0,0,0.008737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026988,0,0,0,0,0.018565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018866,0,0,0,0,0,0,0,0,0.021289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046784,0.068098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149454,0,0,0,0,0,0,0,0,0,0,0.114933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028239,0,0,0,0,0,0,0,0,0,0.02321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018078,0
0,0,0,0,0,0,0.042903,0,0,0,0,0,0.021042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114552,0,0,0.030748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048749,0,0.016946,0,0.020611,0,0,0,0,0,0,0,0.024685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017784,0,0,0,0,0,0.018019,0,0,0,0,0,0.015611,0,0,0,0,0,0,0,0,0,0,0.015611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026176,0,0,0,0,0,0.034834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02075,0,0,0,0,0.016946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01985,0,0,0.021515,0,0,0,0,0,0,0,0,0,0,0,0.046134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018615,0,0,0,0,0.016344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009525,0,0,0,0,0,0,0,0.053269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
