adakan,adat,adik,adil,adu,agenda,ahli,air,aja,ajak,ajar,aju,akses,aksi,aktivis,aktivitas,akun,alam,alami,alas,alat,alias,alih,alir,alog,alokasi,alternatif,ambil,anak,ancam,anggap,anggar,anggota,angin,angka,angkat,angkot,angkut,aniaya,antisipasi,antraks,antre,aparat,apartemen,api,aplikasi,apresiasi,arah,area,areal,arti,arus,asap,asuransi,atur,awas,ayah,ayam,ayat,baca,bacok,bagus,bahan,bahas,bahasa,bahaya,baju,bakar,baku,balik,balita,bambu,bandar,bandara,banding,bangkit,bangsa,bangun,banjir,bank,bantah,bantu,bapak,bareng,basis,batal,batas,batik,batu,bawa,bayar,bayi,beban,bebas,bebek,beda,bekal,bekas,bekerjasama,belah,belanja,beli,bencana,benda,bentrok,bentrokan,berangkat,berantas,beras,beri,berita,beritahu,berkas,berlaku,bersih,besi,besok,betul,biar,biaya,bicara,bidang,bijak,bikin,bilang,bina,bincang,bisnis,bocah,bom,bongkar,botol,buah,buang,buaya,budaya,buka,bukti,buku,bumi,bunga,bungkus,bunuh,bupati,buron,buru,burung,bus,butir,butuh,cabai,cabul,cabut,cair,calon,capai,cari,catat,cegah,cek,celaka,celana,cepat,cerai,cerita,cinta,cipta,ciri,coba,contoh,cuaca,cucu,curi,curiga,dada,dadak,daerah,daftar,dagang,daging,daki,dakwa,damai,dampak,damping,dana,darah,darat,dasar,data,daya,demam,denda,dengar,derajat,deras,derita,desak,deteksi,diam,dik,doa,dokter,dokumen,dorong,duduk,duga,duka,dukung,dunia,edar,edukasi,ekonomi,ekor,eks,eksekusi,ekstasi,elang,elektronik,emas,energi,evakuasi,evaluasi,faktor,fasilitas,fishing,fisik,flu,fokus,formulir,foto,fungsi,gabah,gabung,gagal,gagas,gaji,gali,gambar,gambut,ganggu,ganja,ganti,gantung,garis,gas,gawai,gejala,gelap,gelar,geledah,gempa,genang,generasi,gera,gerak,giat,gilir,gizi,golong,gorong,gratis,gubernur,gudang,gugat,guna,gunung,guru,guyur,habis,hadap,hadir,haji,hak,hakim,halaman,hambat,hapus,haram,harap,harga,harta,hati,hektare,heli,helikopter,hemat,henti,hewan,hibah,hibur,hilang,himpun,hindar,hitung,hormat,hotel,hubung,hujan,hukum,humas,huni,hutan,ibadah,ibu,identifikasi,identitas,ihwal,ikan,ikat,iklim,illegal,ilmu,imbau,imbuh,imunisasi,inap,independen,indikasi,industri,informasi,infrastruktur,ingat,inisial,insiden,instansi,intai,internal,internet,investasi,iring,isi,istri,isu,itik,iur,izin,jabat,jadwal,jaga,jagung,jahat,jajar,jaksa,jalur,jam,jamin,janin,janji,jarak,jaring,jasa,jasad,jatuh,jawab,jebol,jelang,jemaah,jembatan,jemput,jenazah,jerat,jiwa,jual,juang,judul,kabar,kabel,kabid,kabupaten,kabur,kaca,kader,kaget,kait,kaji,kakak,kaki,kalah,kalangan,kamar,kampanye,kampung,kampus,kanan,kandang,kandung,kantong,kantor,kapal,kapasitas,karang,kartu,karya,karyawan,kasih,kasus,kategori,kawal,kawan,kawasan,kaya,kayu,kebun,kecek,kejar,kejut,kelamin,kelas,keliling,kelola,kelompok,keluarga,keluh,kemarau,kemarin,kembang,kemudi,kena,kenal,kendala,kendali,kendara,kerabat,keras,kerbau,kereta,kesal,ketua,khawatir,kinerja,kios,kira,kiri,kirim,kisi,kitar,klaim,komentar,komitmen,komplot,komunikasi,komunitas,konfirmasi,konflik,konsep,konsumsi,kontak,kontra,kontrak,kontraktor,koordinasi,kopi,korban,korupsi,kota,kriminal,kualitas,kuasa,kuat,kubu,kuliah,kulit,kumpul,kunci,kunjung,kursi,kurung,kusta,kutip,labuh,lahan,lahir,laki,laksana,laku,lambat,lampu,landa,langgar,langkah,lantai,lantar,lantik,lapang,lapas,larang,lari,latih,laut,lawan,layak,layan,layang,leceh,ledak,ledakan,leher,lelaki,lelang,lembaga,lengkap,lepas,lestari,letak,letus,libat,lihat,limbah,lindung,lingkung,lintas,liput,logistik,lokal,lokalisasi,lomba,luap,luas,lubang,luka,lulus,luncur,lurah,maaf,macet,mahal,mahasiswa,main,maju,makam,makan,maksud,malu,manajemen,mandi,manfaat,manusia,marah,marak,masjid,massa,masukan,masyarakat,mata,mati,mayat,media,medis,melawan,mempelai,menahan,menandatangani,menang,menangani,menantu,meni,menit,menteri,mesin,minim,minta,minum,minyak,misal,miskin,mobil,modal,mogok,mohon,motif,motor,muara,muat,muda,mudah,muka,mukim,mula,mundur,musim,naik,napi,narapidana,narkoba,narkotika,nas,nasi,nasib,negara,negeri,nelayan,nenek,niat,nikah,nikmat,nilai,nomor,nyata,nyawa,obat,oknum,olah,olahraga,online,operasi,operasional,oplos,orangtua,organisasi,ormas,pabrik,padam,padi,pagar,paham,pajak,pak,pakai,paket,paksa,pamer,pandang,panen,pangan,panggil,pantai,pantau,papar,pariwisata,parkir,partai,partisipasi,pasal,pasang,pasar,pasien,pasir,pasok,pasokan,pasu,patroli,pecat,peduli,pegang,pelaku,pelihara,penanganan,pengaruh,penggerebekan,penjara,pentas,penuh,penyalahgunaan,perahu,peran,perang,perdana,perempuan,pergi,periksa,perilaku,perintah,periode,peristiwa,perkara,perkosa,permen,pers,personel,personil,perut,pesan,pesawat,petai,petang,picu,pidana,pikir,pilih,pilkada,pilu,pimpin,pindah,pintu,pisah,pisang,pistol,plastik,pohon,pokok,polio,polisi,politik,politikus,ponsel,populasi,pos,posko,potensi,potong,praktik,praperadilan,presiden,pria,prihatin,prioritas,produk,produksi,profesi,promosi,prostitusi,protes,provinsi,proyek,publik,pukul,pulang,pulau,pulung,puncak,pungkas,pupuk,pusat,puskesmas,putar,putra,putri,putus,racun,radikal,rajin,rakit,rakyat,rambut,rampok,rang,rangka,rangkai,rapat,rata,rawat,raya,razia,rehabilitasi,rekam,rekan,reklamasi,rekomendasi,rektur,relawan,remaja,rencana,rendam,republika,resah,resepsi,resmi,revisi,ringkus,roda,rokok,rombong,ruas,rugi,rupa,rupiah,rusak,sabar,sabu,sadar,sagu,saham,sakit,saksi,salur,sambung,sambut,sampah,samping,sangkut,sapa,sapi,saran,sarana,sasar,satwa,saudara,sawah,sayang,sebar,sebelah,seberang,sebulan,sebut,sedia,segi,sehat,sejahtera,sejarah,sekolah,sekretaris,seksi,seksual,sektor,selamat,seleksi,selenggara,selesai,selidik,seluler,selundup,semangat,sembuh,sembunyi,sengaja,seni,senjata,sepakat,sepeda,sepi,serah,serang,serap,sewa,siap,siar,sidang,sidik,sifat,sikap,sila,simpan,simpang,sipil,sisa,sisi,sisir,sistem,siswa,sita,situ,situasi,skusi,soal,solusi,sopir,sosialisasi,sosok,sprindik,staf,standar,stasiun,status,stribusi,suami,suap,suara,subsider,suhu,suka,sukses,sulit,sumbang,sumbat,sumur,sungai,surat,suruh,surup,susul,susun,syarat,syukur,syur,tabrak,tabung,tagih,tahan,tahap,tali,taman,tambah,tambang,tampak,tampar,tampung,tamu,tanah,tanam,tanda,tang,tangani,tangga,tanggap,tanggulang,tanggung,tangkap,tani,tanya,target,tari,tarif,tarik,tas,tata,tayang,tegak,tegas,tekan,teknis,teknologi,telepon,televisi,teliti,telur,telusur,tema,tembak,tembakan,tembakau,tempo,tempuh,temu,tenaga,terang,terap,terbang,terbit,teriak,terima,terjun,ternak,teror,teroris,terorisme,tertib,tes,tetangga,tetap,tewas,tiba,tidur,tim,timbang,timbul,timpa,timur,tindak,tindakan,tinjau,tipu,titik,titip,toko,tokoh,tol,tolak,tolong,tonton,total,transaksi,transfer,transportasi,truk,tua,tubuh,tuding,tuduh,tuju,tukang,tular,tulis,tumbuh,tumpang,tunda,tunggu,tunjang,tunjuk,tuntut,turun,turut,tutur,uang,ubah,ucap,udara,uji,ukur,ulah,ulama,ulang,umur,undang,unggah,unggas,ungkap,unit,unjuk,unsur,untung,upah,urine,urus,usaha,usia,usul,usung,usut,utang,vaksin,video,virus,visum,vonis,waduk,wajah,wajib,wakil,wali,wanita,warna,wartawan,warung,waspada,wenang,wilayah,wujud,yakin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012634,0,0,0,0,0,0,0,0,0.007167,0,0,0.024753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021536,0,0.042517,0,0,0,0,0,0,0,0,0,0,0,0.013239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008463,0,0,0,0,0,0,0.022724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009457,0,0,0,0,0,0,0,0.25957,0,0,0,0,0,0,0,0,0,0,0.01292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026948,0.042517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010993,0,0,0,0,0,0,0,0,0,0.022838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030952,0,0,0,0,0.010625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684,0,0,0,0,0,0,0,0,0,0,0,0.010153,0,0,0,0,0,0,0,0,0,0,0,0.007107,0,0,0,0,0,0,0,0,0,0,0,0.009457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024434,0.012726,0.011537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027444,0,0,0,0,0,0.013022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007457,0,0,0,0,0,0,0,0,0.031376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011537,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.022279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023232,0,0,0,0,0,0,0,0.057407,0,0.024842,0,0,0,0,0,0,0,0.106004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01859,0,0,0,0,0,0,0.04211,0,0,0,0,0,0,0,0,0.027946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023521,0,0,0.028704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009406,0,0,0,0,0,0,0,0,0,0,0,0,0.026883,0,0,0,0,0,0,0,0,0,0,0,0.028472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025775,0,0,0,0,0,0,0,0,0,0,0,0.015216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025775,0,0.01098,0,0,0.023232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019773,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01748,0,0,0,0,0,0,0,0,0.007571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020613,0,0.011901,0,0.007235,0.00735,0,0,0,0,0,0,0,0,0,0.00786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030284,0,0.021131,0.01447,0.015642,0,0,0,0,0,0.080436,0,0,0,0,0,0.009158,0,0.008347,0,0,0,0,0.006621,0,0,0,0,0.010456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005122,0,0,0,0,0,0,0,0,0,0,0,0.007292,0,0,0,0,0,0.005855,0,0,0,0,0,0,0.039298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004784,0,0,0,0,0.008619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010155,0,0,0,0,0,0,0,0,0,0,0.009804,0,0,0,0,0,0,0,0,0.012104,0,0,0,0.019191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904,0,0,0,0,0,0,0.014584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012287,0.004884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010306,0,0,0,0,0,0,0,0,0,0.024959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008201,0,0,0,0,0,0,0.008619,0,0,0,0,0,0,0,0,0,0,0,0.006834,0,0.009082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020077,0,0,0,0,0,0,0,0.007639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024465,0,0,0.007639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006974,0,0,0,0,0,0,0,0,0,0,0.016497,0,0.010456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033805,0,0,0,0,0,0,0,0.024892,0,0,0,0,0.009238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022713,0,0,0,0,0.032985,0,0,0,0,0,0,0,0,0,0.006948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030115,0,0,0,0,0,0.005789,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.012998,0.014151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019232,0,0,0,0,0,0,0,0,0,0,0,0,0.043351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012861,0,0,0,0,0.018078,0,0,0,0,0,0,0,0,0.035388,0,0,0,0,0,0,0,0,0,0,0,0,0.015894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018288,0,0.012772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016887,0,0,0,0.008152,0,0,0,0.014217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016746,0,0,0,0,0,0,0,0,0,0.01521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141158,0,0,0.005488,0.018078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013722,0,0,0,0,0,0.018511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032007,0,0.085171,0,0,0,0,0,0,0,0,0,0,0.012246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090342,0.010444,0.013341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011724,0,0,0,0,0,0
