abu,adik,adu,ahli,air,airsoft,ajar,aksi,aktivitas,akun,alam,alami,alas,alat,alias,alir,alkohol,alumunium,ambil,ambruk,amplituda,anak,ancam,anggap,anggota,angin,anging,angkat,aniaya,antar-negara,aparat,api,apung,arah,arena,aroma,arus,asuh,aula,ayah,ayat,bacok,badik,bahan,baju,bak,bakar,balap,balita,banding,bangkit,bangun,banjir,bantu,bapak,batam,batas,bau,bawa,baygon,begal,bekas,beli,beliung,belo,bencana,benda,berangkat,beri,berita,beritahu,besaran,besok,bicara,bincang,bintang,bir,bisnis,bolong,bom,bombing,bonceng,bondong,bong,boyong,buah,buka,bukti,bumi,bungkus,bunuh,buruh,bus,butir,butuh,cahari,calon,cantum,capai,capek,cari,carnophen,catat,cepat,cerai,cium,coba,cuaca,cuat,curiga,dada,dadak,daerah,dagang,daki,dampak,damping,dana,danau,darah,darat,dasar,data,daun,demak-,dengar,dentum,deras,derita,deteksi,detik,dompet,duga,dukung,dunia,durasi,edar,ekstasi,ekuator,elektrik,elektronik,emas,evakuasi,fasilitas,fenomena,foil,fokus,forensik,foto,gabung,ganggu,ganja,garis,gas,gawai,gelap,gelar,geledah,geletak,gempa,genang,geng,gerak,gerak-gerik,gereja,gerombol,getar,goreng,gratis,gudang,gugup,gugur,gulung,guna,guncang,gunung,habis,hadang,hadap,hajat,halaman,hangus,haram,harap,harga,hasut,hati,helikopter,henti,hidrometeorologi,hilang,himpun,hisap,hitung,home,hubung,hujan,hukum,humas,huni,huruf,hutan,ibadah,ibu,ibukota,identifikasi,ii-iii,iii-v,ikan,imbas,imbau,indikasi,informasi,ingat,inisial,instansi,investigasi,iptu,iris,isi,istrahatkata,istri,izin,jaga,jago,jahat,jahit,jalar,jalur,jam,janji,jari,jaring,jatuh,jawab,jebol,jejak,jembatan,jemput,jenazah,jerat,jerit,jinak,jiwa,jual,juru,jurus,kabar,kabid,kabupaten,kaca,kaget,kait,kakao,kamar,kampung,kanan,kandung,kantin,kantong,kantor,karyawan,kasat,kasus,kawan,kawasan,kayu,keadaam,kebun,kejar,kelompok,keluarga,kemarin,kemas,kembang,kemudi,kena,kenan,kendara,kenderaan,kenderai,kening,kerah,keras,kerjasama,keroyok,kertas,ketua,khawatir,kicau,kilo,kios,kipas,kitar,kobar,kolam,komplek,kompleks,kompol,kompor,konfirmasi,konser,koordinasi,korban,kota,kotak,kredit,kriminal,krisis,kristal,kuasa,kuat,kukredit,kuku,kumpul,kunci,kuning,kurir,kurung,labuh,lahan,lahap,laku,lalap,lambai,lancar,landa,langgan,langgar,langkah,lantai,lantas,lapang,larang,lari,las,laut,layak,layan,ledak,leher,lempar,lengan,lepas,lereng,letak,libat,libur,lihat,lintas,linu,logistik,lokal,louka,luas,luka,lumanyan,magnitude,mahasiswa,mahkota,main,makan,maksimum,mandi,mandor,mas,masyarakat,mata,mati,matic,mayat,medan,melawan,meminimilisir,menahan,menantu,menganalisa,mengenderai,menggerebek,menghimbau,menit,menjinakan,mertua,mesin,metrotvnews,milliaran,minta,minum,mneemukan,mobil,modus,mogok,molotov,motif,motor,mukim,muntah,mushola,nali,narkoba,narkotika,nas,nasi,nding,negeri,ngenas,ngomong,nihari,nikmat,nilai,nomor,nyanyi,nyata,nyawa,obat,olah,ongkos,operasi,operasional,orangtuanya,otak,otopsi,pabrik,pacar,padam,pakai,paket,paksa,panah,pangan,panggil,panggung,pangkat,pantau,papar,parang,parkir,pasal,pasang,pasar,pascabencana,pasu,patah,patroli,pegang,pelaku,peluk,pembununuhan,penanganan,pengaruh,penggerebakan,penggerebekan,penjara,penuh,pepet,peran,perda,perekoniomian,perempuan,pergi,periksa,perintah,peristiwa,perkara,perkosa,permen,persis,personel,personil,pesawat,petang,picu,pidana,pikir,pil,pinggang,pinggir,pipet,pisah,pisau,pistol,plastik,pohon,polisi,polsek,ponsel,ponselnya,pos,posko,potensi,prediksi,psikis,psikolog,psikologi,psikotropika,puing,pukul,pulang,punggung,pusat,puting,putring,putus,racun,radius,ragam,rajalela,ramai,rambat,rampas,rangkai,rata,rawat,razia,rebak,rebut,redup,rekam,rekan,rektur,relawan,rencana,rendam,republika,resah,residivis,richter,ringkus,roboh,rokok,rombong,room,ruas,rugi,rujuk,ruko,rumor,rupa,rupiah,rusak,sabu,sadis,salur,sambung,samping,sasar,sat,satpam,saudara,sayang,sebar,sebelah,sebut,sedia,sedih,sehat,sekat,sekolah,selamat,selang,selesai,selidik,selundup,sembako,sembunyi,seng,senjata,sentimeter,sepakbola,sepatu,sepeda,serah,serang,setinggi,setrum,sewa,shalat,siap,sidik,siklon,sikut,simpan,sindikat,sinyalir,sipil,sisa,sisi,sistem,siswa,siswi,sita,situasi,skala,skenario,soal,solusi,staf,status,stay,strip,suami,suara,sulit,sungkur,supply,suruh,susul,sutopo,tabloid,tabrak,tahan,taksir,takut,tambah,tampak,tanah,tanam,tang,tangga,tanggap,tanggul,tanggung,tangis,tangkap,tanya,tari,tarik,tas,tebas,teduh,tektonik,telepon,televisi,telinga,teliti,tembak,tembakan,tembok,tempo,temu,tenang,tenda,tendang,tenggak,terang,terangkepala,terbang,terbit,teriak,terima,terisolir,terjang,terjun,terkesan,terminal,terobos,terpal,tertib,tetangga,tetap,tetes,tiang,tiba,tidur,tikket,tikung,tim,timbang,timbul,timpa,timur,tindak,tindih,tinjau,tipu,titik,titip,tiup,tni-polri,todong,tolong,total,transaksi,transportasi,trauma,tropis,tsunami,tubruk,tubuh,tuju,tukang,tulang,tumbang,tumpang,tunggu,turun,turut,tusuk,tutur,uang,ucap,udara,ujung,ular,umur,ungkap,unit,urus,usaha,usia,usut,variasi,wajah,wakil,wancarai,wanita,warna,wartawan,wartawati,waspada,wilayah
0,0,0,0,0.036328,0,0,0,0.017028,0,0,0,0,0,0,0,0,0,0,0,0,0.012109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083548,0.027849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040262,0,0.013925,0.015213,0,0,0,0,0.020131,0,0.017028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020131,0,0,0,0,0.020131,0,0,0,0,0,0,0.012926,0,0,0,0,0,0,0,0,0,0,0,0,0.013925,0,0,0,0,0,0,0,0,0,0,0,0.020131,0,0,0.015213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020131,0,0,0,0,0,0.024219,0,0,0,0,0,0,0,0,0,0,0,0.020131,0,0,0,0,0.015213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011419,0,0,0,0.020131,0,0,0,0,0,0,0,0.040262,0,0,0,0,0,0,0,0,0.020131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020131,0,0,0,0.017028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017028,0.013925,0,0,0,0,0.020131,0,0,0,0,0.020131,0,0,0,0,0.051084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020131,0,0,0,0,0,0,0,0,0,0,0,0,0.017028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015213,0,0.020131,0,0,0,0,0,0,0,0,0,0,0,0,0.009006,0,0,0,0,0,0.040262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021297,0,0,0.121907,0.034831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017415,0,0,0,0,0.017415,0,0,0,0.017415,0,0,0,0.025178,0,0,0,0,0,0,0,0,0,0.017415,0,0,0,0,0,0,0,0,0.032332,0,0,0.025178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017415,0,0,0,0,0.042593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050355,0,0,0,0,0,0,0,0.015145,0,0,0,0,0,0,0,0,0,0,0,0,0.042593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021297,0,0,0,0,0,0,0,0,0,0.021297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021297,0,0,0,0,0,0,0.025178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009653,0.017415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015145,0,0,0,0,0,0,0,0,0,0,0,0.021297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025178,0,0,0,0,0,0,0,0.050355,0,0,0,0,0,0.100711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.018686,0,0,0,0,0.031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031065,0.023475,0,0.026276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031065,0,0,0,0,0,0,0,0,0,0.021487,0,0.031065,0,0,0.016699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078828,0,0,0,0,0,0,0,0,0,0.031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093194,0,0,0,0,0,0.026276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023475,0,0,0,0,0,0.023475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031065,0,0,0,0,0,0,0,0.062129,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.021915,0,0,0,0,0.017921,0,0,0,0,0,0,0.051818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025909,0,0,0,0,0,0,0,0,0.051818,0,0,0,0.051818,0,0,0,0,0,0,0,0,0,0,0,0.025909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017921,0,0.043831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017921,0,0,0,0,0,0,0,0,0.025909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016636,0,0,0,0,0,0,0,0,0,0,0,0,0.021915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009584,0,0,0,0,0,0,0.025909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025909,0,0,0,0,0,0,0,0.019867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016636,0,0,0,0,0,0.019579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021915
0,0,0,0,0,0,0,0,0,0,0,0.014691,0,0,0,0,0,0,0,0.022881,0,0.013763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017291,0,0,0,0,0,0,0.045762,0,0,0,0,0,0.161603,0,0,0,0,0,0,0,0,0,0,0,0.022881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019354,0,0,0,0,0,0.022881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022881,0,0,0,0,0,0,0.019354,0,0,0,0,0,0,0,0,0,0,0,0,0.014691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015827,0,0.019354,0,0,0,0.038708,0.022881,0,0,0,0,0,0,0,0.019354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019354,0,0,0.011164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017291,0,0,0,0,0.038708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022881,0,0,0,0,0,0,0.022881,0,0,0,0.017291,0.020473,0,0,0,0,0.022881,0,0,0,0.036899,0,0.022881,0,0,0,0,0,0.019354,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112288,0,0,0,0,0,0,0.098617,0,0,0,0,0,0,0,0.049308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037429,0,0,0,0,0,0,0,0,0.058295,0,0.058295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031336,0,0,0,0,0,0,0,0,0,0,0.044052,0,0,0.033067,0,0,0,0,0,0,0,0,0.058295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114511,0,0,0,0,0,0,0.043902,0,0,0.096859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
