adakan,adat,adik,adil,adu,agenda,ahli,air,aja,ajak,ajar,aju,akses,aksi,aktivis,aktivitas,akun,alam,alami,alas,alat,alias,alih,alir,alog,alokasi,alternatif,ambil,anak,ancam,anggap,anggar,anggota,angin,angka,angkat,angkot,angkut,aniaya,antisipasi,antraks,aparat,api,aplikasi,apresiasi,arah,area,areal,arti,arus,asap,asuransi,atur,awas,ayah,ayam,ayat,baca,bacok,bagus,bahan,bahas,bahasa,bahaya,baju,bakar,baku,balik,balita,bambu,bandar,bandara,banding,bangkit,bangsa,bangun,banjir,bank,bantah,bantu,bapak,basis,batal,batas,batik,batu,bawa,bayar,bayi,beban,bebas,bebek,beda,bekal,bekas,bekerjasama,belah,belanja,beli,bencana,benda,bentrok,bentrokan,berangkat,berantas,beras,beri,berita,beritahu,berkas,berlaku,bersih,besi,besok,betul,biar,biaya,bicara,bidang,bijak,bikin,bilang,bina,bincang,bisnis,bocah,bom,bongkar,botol,buah,buang,buaya,budaya,buka,bukti,buku,bumi,bunga,bungkus,bunuh,bupati,buron,buru,burung,bus,butir,butuh,cabai,cabul,cabut,cair,calon,capai,cari,catat,cegah,cek,celaka,celana,cepat,cerai,cerita,cinta,cipta,ciri,coba,contoh,cuaca,cucu,curi,curiga,dada,dadak,daerah,daftar,dagang,daging,daki,dakwa,damai,dampak,damping,dana,darah,darat,dasar,data,daya,demam,denda,dengar,derajat,deras,derita,desak,deteksi,diam,dik,doa,dokter,dokumen,dorong,duduk,duga,duka,dukung,dunia,edar,edukasi,ekonomi,ekor,eks,eksekusi,ekstasi,elang,elektronik,emas,energi,evakuasi,evaluasi,faktor,fasilitas,fishing,fisik,flu,fokus,formulir,foto,fungsi,gabah,gabung,gagal,gagas,gaji,gali,gambar,gambut,ganggu,ganja,ganti,gantung,garis,gas,gawai,gejala,gelap,gelar,geledah,genang,generasi,gera,gerak,giat,gizi,golong,gorong,gratis,gubernur,gudang,gugat,guna,gunung,guru,guyur,habis,hadap,hadir,haji,hak,hakim,halaman,hambat,haram,harap,harga,harta,hati,hektare,heli,helikopter,hemat,henti,hewan,hibah,hibur,hilang,himpun,hindar,hitung,hormat,hotel,hubung,hujan,hukum,humas,huni,hutan,ibadah,ibu,identifikasi,identitas,ihwal,ikan,ikat,iklim,illegal,ilmu,imbau,imbuh,imunisasi,independen,indikasi,industri,informasi,infrastruktur,ingat,inisial,insiden,instansi,intai,internal,internet,investasi,iring,isi,istri,isu,itik,iur,izin,jabat,jadwal,jaga,jagung,jahat,jajar,jaksa,jalur,jam,jamin,janin,janji,jarak,jaring,jasa,jasad,jatuh,jawab,jebol,jelang,jemaah,jembatan,jemput,jenazah,jerat,jiwa,jual,juang,judul,kabar,kabel,kabid,kabupaten,kabur,kaca,kader,kaget,kait,kaji,kakak,kaki,kalah,kalangan,kamar,kampanye,kampung,kampus,kanan,kandang,kandung,kantong,kantor,kapal,kapasitas,karang,kartu,karya,karyawan,kasih,kasus,kategori,kawal,kawan,kawasan,kaya,kayu,kebun,kecek,kejar,kejut,kelamin,kelas,keliling,kelola,kelompok,keluarga,keluh,kemarau,kemarin,kembang,kemudi,kena,kenal,kendala,kendali,kendara,kerabat,keras,kerbau,kereta,kesal,ketua,khawatir,kinerja,kios,kira,kiri,kirim,kisi,kitar,klaim,komentar,komitmen,komplot,komunikasi,komunitas,konfirmasi,konflik,konsep,konsumsi,kontak,kontra,kontrak,koordinasi,kopi,korban,korupsi,kota,kriminal,kualitas,kuasa,kuat,kubu,kuliah,kulit,kumpul,kunci,kunjung,kursi,kurung,kusta,kutip,labuh,lahan,lahir,laki,laksana,laku,lambat,lampu,landa,langgar,langkah,lantai,lantar,lantik,lapang,lapas,larang,lari,latih,laut,lawan,layak,layan,layang,leceh,ledak,ledakan,leher,lelaki,lelang,lembaga,lengkap,lepas,lestari,letak,letus,libat,lihat,limbah,lindung,lingkung,lintas,liput,logistik,lokal,lokalisasi,lomba,luap,luas,lubang,luka,lulus,luncur,lurah,maaf,macet,mahal,mahasiswa,main,maju,makam,makan,maksud,manajemen,mandi,manfaat,manusia,marah,marak,masjid,massa,masyarakat,mata,mati,mayat,media,medis,melawan,mempelai,menahan,menandatangani,menang,menangani,meni,menit,menteri,mesin,minim,minta,minum,minyak,misal,miskin,mobil,modal,mogok,mohon,motif,motor,muara,muat,muda,mudah,muka,mukim,mula,mundur,musim,naik,napi,narapidana,narkoba,narkotika,nas,nasi,nasib,negara,negeri,nelayan,nenek,niat,nikah,nikmat,nilai,nomor,nyata,nyawa,obat,oknum,olah,olahraga,online,operasi,operasional,oplos,orangtua,organisasi,ormas,pabrik,padam,padi,pagar,paham,pajak,pak,pakai,paket,paksa,pamer,pandang,panen,pangan,panggil,pantai,pantau,papar,parkir,partai,partisipasi,pasal,pasang,pasar,pasien,pasir,pasok,pasokan,pasu,patroli,pecat,peduli,pegang,pelaku,pelihara,penanganan,pengaruh,penggerebekan,penjara,pentas,penuh,penyalahgunaan,perahu,peran,perang,perdana,perempuan,pergi,periksa,perilaku,perintah,periode,peristiwa,perkara,perkosa,permen,pers,personel,personil,perut,pesan,pesawat,petai,petang,picu,pidana,pikir,pilih,pilkada,pimpin,pindah,pintu,pisah,pisang,pistol,plastik,pohon,pokok,polio,polisi,politik,politikus,ponsel,populasi,pos,posko,potensi,potong,praktik,praperadilan,presiden,pria,prihatin,prioritas,produk,produksi,profesi,promosi,prostitusi,protes,provinsi,proyek,publik,pukul,pulang,pulung,puncak,pungkas,pupuk,pusat,puskesmas,putar,putra,putri,putus,racun,radikal,rajin,rakit,rakyat,rambut,rampok,rang,rangka,rangkai,rapat,rata,rawat,raya,razia,rehabilitasi,rekam,rekan,reklamasi,rekomendasi,rektur,relawan,remaja,rencana,rendam,republika,resah,resmi,revisi,ringkus,roda,rokok,rombong,ruas,rugi,rupa,rusak,sabu,sadar,sagu,saham,sakit,saksi,salur,sambung,sambut,sampah,samping,sangkut,sapa,sapi,saran,sarana,sasar,satwa,saudara,sawah,sayang,sebar,sebelah,seberang,sebulan,sebut,sedia,segi,sehat,sejahtera,sejarah,sekolah,sekretaris,seksi,seksual,sektor,selamat,seleksi,selenggara,selesai,selidik,seluler,selundup,semangat,sembuh,sembunyi,sengaja,seni,senjata,sepakat,sepeda,sepi,serah,serang,serap,sewa,siap,siar,sidang,sidik,sifat,sikap,sila,simpan,simpang,sipil,sisa,sisi,sisir,sistem,siswa,sita,situ,situasi,skusi,soal,solusi,sopir,sosialisasi,sosok,sprindik,staf,standar,stasiun,status,stribusi,suami,suap,suara,subsider,suhu,suka,sukses,sulit,sumbang,sumur,sungai,surat,suruh,surup,susul,susun,syarat,syukur,syur,tabung,tagih,tahan,tahap,tali,taman,tambah,tambang,tampak,tampar,tampung,tamu,tanah,tanam,tanda,tang,tangani,tangga,tanggap,tanggulang,tanggung,tangkap,tani,tanya,target,tari,tarif,tarik,tas,tata,tayang,tegak,tegas,tekan,teknis,teknologi,telepon,televisi,teliti,telur,telusur,tema,tembak,tembakan,tembakau,tempo,tempuh,temu,tenaga,terang,terap,terbang,terbit,teriak,terima,terjun,ternak,teror,teroris,terorisme,tertib,tes,tetangga,tetap,tewas,tiba,tidur,tim,timbang,timbul,timpa,timur,tindak,tindakan,tinjau,tipu,titik,titip,toko,tokoh,tol,tolak,tolong,tonton,total,transaksi,transfer,transportasi,truk,tua,tubuh,tuding,tuduh,tuju,tukang,tular,tulis,tumbuh,tumpang,tunda,tunggu,tunjuk,tuntut,turun,turut,tutur,uang,ubah,ucap,udara,uji,ukur,ulah,ulama,ulang,umur,undang,unggah,unggas,ungkap,unit,unjuk,unsur,untung,upah,urine,urus,usaha,usia,usul,usung,usut,utang,vaksin,video,virus,vonis,wajah,wajib,wakil,wali,wanita,warna,wartawan,warung,waspada,wenang,wilayah,wujud,yakin
0,0,0,0,0,0,0,0,0,0.019723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012189,0,0,0,0,0,0.250214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019349,0.032741,0,0.05016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019172,0,0,0,0,0,0,0.014963,0,0,0,0,0,0,0.017758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024338,0,0,0,0,0,0,0,0,0,0,0.023329,0.015868,0,0,0,0,0,0,0,0,0,0,0,0,0.023541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039446,0,0.035014,0,0,0,0,0,0,0,0,0,0.042523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016878,0,0,0.011605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010929,0,0,0,0,0,0,0,0,0,0.020379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014718,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.016075,0,0,0.018915,0,0,0,0,0.020577,0,0,0,0,0,0,0,0.023771,0,0,0,0,0.014052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020018,0,0,0,0,0,0,0,0,0,0,0,0.104935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041974,0,0,0,0,0,0.021924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020384,0,0,0,0,0,0,0,0.013816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017724,0,0,0.022918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011199,0,0.01864,0,0,0,0,0,0,0,0,0,0,0,0.01778,0,0,0.048903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055137,0,0,0,0,0,0,0,0,0,0.020577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065456,0.009224,0,0,0,0,0,0.022468,0,0,0,0,0,0,0,0,0.013816,0,0,0,0,0,0,0.018707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.010629,0,0,0,0,0,0,0,0,0,0.014331,0,0,0,0,0.016251,0,0,0,0,0,0.018583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019139,0,0,0,0,0,0,0,0,0,0,0.008798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033106,0,0,0.041633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029906,0,0,0,0,0.035384,0,0,0.026474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035341,0,0,0,0,0,0,0,0.036291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027205,0,0,0,0.017899,0,0,0,0,0,0,0,0,0.02382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01237,0,0,0,0,0,0,0,0,0,0.027898,0,0,0,0,0,0.021641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032212,0,0,0,0,0,0,0.010024,0.013122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0,0.035341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007613,0,0,0,0,0,0,0,0,0,0.014196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013808,0,0,0,0,0,0,0,0,0,0.010935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011115,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033489,0,0,0,0,0.021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016708,0,0,0,0,0,0,0,0,0,0.046733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
