@relation 'document-trendanalisis.main.tools.weka.CoreWekaTFIDF-R1-W1000-prune-rate-1.0-C-I-N3-L-stemmerweka.core.stemmers.NullStemmer-stopwords-handlertrendanalisis.main.tools.weka.StopwordRecognizer-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \"\\\"\\r\\n\\t.,;:\\\'\\\"()?!1234567890&#/[]{}\"'

@attribute air numeric
@attribute aksi numeric
@attribute alias numeric
@attribute anak numeric
@attribute anggota numeric
@attribute api numeric
@attribute arah numeric
@attribute bahan numeric
@attribute bakar numeric
@attribute banjir numeric
@attribute bantu numeric
@attribute bawa numeric
@attribute berita numeric
@attribute bom numeric
@attribute buah numeric
@attribute bumi numeric
@attribute bunuh numeric
@attribute daerah numeric
@attribute dakwa numeric
@attribute dasar numeric
@attribute daya numeric
@attribute derajat numeric
@attribute edar numeric
@attribute gempa numeric
@attribute genang numeric
@attribute geng numeric
@attribute getar numeric
@attribute gudang numeric
@attribute guna numeric
@attribute guncang numeric
@attribute hujan numeric
@attribute hukum numeric
@attribute informasi numeric
@attribute inisial numeric
@attribute isi numeric
@attribute jalur numeric
@attribute jaring numeric
@attribute jenazah numeric
@attribute jiwa numeric
@attribute kait numeric
@attribute kampung numeric
@attribute kantor numeric
@attribute kasus numeric
@attribute kawan numeric
@attribute kebun numeric
@attribute kelompok numeric
@attribute keluarga numeric
@attribute kembang numeric
@attribute kena numeric
@attribute kendara numeric
@attribute ketua numeric
@attribute kios numeric
@attribute korupsi numeric
@attribute kuat numeric
@attribute landa numeric
@attribute lantai numeric
@attribute lari numeric
@attribute laut numeric
@attribute ledak numeric
@attribute ledakan numeric
@attribute libat numeric
@attribute lihat numeric
@attribute lintas numeric
@attribute luap numeric
@attribute luas numeric
@attribute menang numeric
@attribute menggerebek numeric
@attribute menteri numeric
@attribute mobil numeric
@attribute motor numeric
@attribute mukim numeric
@attribute narkoba numeric
@attribute nyata numeric
@attribute operasi numeric
@attribute pabrik numeric
@attribute padam numeric
@attribute pajak numeric
@attribute pelaku numeric
@attribute penggerebekan numeric
@attribute periksa numeric
@attribute perkosa numeric
@attribute potensi numeric
@attribute proyek numeric
@attribute pusat numeric
@attribute putus numeric
@attribute rampas numeric
@attribute rampok numeric
@attribute razia numeric
@attribute rendam numeric
@attribute richter numeric
@attribute sabu numeric
@attribute sebut numeric
@attribute sekolah numeric
@attribute senjata numeric
@attribute sepeda numeric
@attribute sidik numeric
@attribute sita numeric
@attribute skala numeric
@attribute suap numeric
@attribute surat numeric
@attribute tahan numeric
@attribute tembak numeric
@attribute temu numeric
@attribute tenggara numeric
@attribute terang numeric
@attribute terima numeric
@attribute teroris numeric
@attribute tiba numeric
@attribute tindak numeric
@attribute tsunami numeric
@attribute tuju numeric
@attribute turun numeric
@attribute uang numeric
@attribute ungkap numeric
@attribute usaha numeric
@attribute vonis numeric

@data
{2 0.516946,9 3.468675,63 1.201186,64 1.851869,88 3.157856}
{0 1.09955,3 0.378586,9 2.637737,10 0.734396,17 0.418198,38 0.787533,40 0.522661,41 0.411116,54 0.434618,55 0.482662,88 2.006298,92 0.467865}
{9 4.432114,10 1.245449,17 0.709214,19 1.105382,24 1.502389,38 0.697205,54 0.737062}
{0 0.611996,9 2.960217,14 0.582735,24 0.70874,48 0.582735,49 0.596445,62 1.121457,68 0.549274,69 0.523183,88 1.893302,91 0.589387}
{0 0.736014,9 2.50491,10 0.259683,17 0.279932,30 0.323083,38 0.275192,44 0.689959,46 0.795832,48 0.470308,62 0.27085,70 1.370162,88 1.078513,91 0.253417,107 0.499576,114 0.527156}
{6 1.344536,30 1.733727,35 1.680577,84 1.680577,88 2.773774,110 1.431957}
{9 3.718653,10 0.94086,17 1.014223,64 2.868451,105 0.94086,111 1.014223}
{9 3.293291,10 0.56293,19 0.511957,30 1.371895,38 0.596548,39 0.531722,54 1.219377,63 0.678894,88 1.693783}
{0 1.564609,9 2.923053,10 0.336096,19 0.305663,24 0.394403,28 0.303017,38 0.356168,50 0.362303,63 0.405332,69 0.291144,70 0.892981,88 1.738143,94 0.327985,102 0.280954}
{0 0.948112,6 0.458537,9 1.000683,17 0.524419,24 0.578162,28 0.420637,30 0.314997,35 1.177709,38 0.268304,49 0.250033,54 0.813214,62 0.744581,63 0.59613,70 1.004279,88 0.793682,110 0.260169,113 0.226348}
{0 2.182667,3 0.568794,9 1.750594,54 0.652978,63 1.372361,70 0.785254,88 3.014295}
{6 1.212429,9 1.803326,24 0.535415,35 1.903411,49 1.250472,62 0.908843,63 0.550251,69 0.395237,84 0.550251,94 0.445251,110 0.468849,114 0.48351}
{0 0.66989,9 2.69801,19 0.316683,24 2.341351,30 0.433227,40 0.469129,48 0.335975,54 0.390104,63 0.419946,64 0.646226,88 0.382354,92 1.219816}
{0 1.029745,9 2.343616,10 0.41874,17 0.458174,19 0.201172,24 0.750679,30 0.539081,38 0.663664,41 0.449038,54 0.710488,64 0.275206,88 1.143957,92 0.520826,100 0.211123,111 0.238449,113 0.36351}
{10 0.905422,15 1.96126,23 5.039337,28 0.81631,39 0.855228,97 0.994195}
{3 1.202351,15 1.417872,23 3.114466,41 0.693657,53 0.663274,54 0.733311,83 0.733311,84 0.789407,97 0.718743,102 0.547173}
{15 0.672699,20 1.300677,21 1.595382,23 2.310326,53 0.608451,81 0.74706,97 0.659335,103 1.690314,109 0.774616}
{15 0.66503,20 3.148309,21 1.577194,23 2.824467,26 0.738544,53 0.601514,81 0.738544}
{15 0.839287,23 2.88246,26 1.825755,29 1.36625,53 1.441229,56 1.392018,61 0.70763}
{15 0.947984,23 3.25577,53 0.857444,72 0.857444,81 1.052776,83 0.947984,91 1.554333,109 1.091608}
{15 0.799562,23 2.746027,26 0.887947,29 1.301583,53 1.373013,57 0.920699,89 0.961533,91 0.69648,97 0.783678}
{15 0.518443,23 5.151316,28 0.417225,29 0.575753,35 0.558102,39 0.437116,53 0.468928,61 0.437116,72 0.890274,83 0.518443,97 0.508143}
{20 0.580679,23 2.466219,26 0.644869,29 1.56359,53 0.997146,56 0.532624,57 0.668655,83 1.122756,89 0.69831,97 1.096994}
{6 0.531482,19 0.500964,20 0.617109,23 2.62094,48 0.531482,53 0.55817,57 0.710604,81 0.685325,83 1.193193,97 0.604849,103 0.783575,105 0.550842,109 0.710604}
{6 0.844349,20 0.980382,21 2.325088,23 1.773496,53 0.886748,54 1.631842,57 1.128914,83 0.980382}
{15 1.959505,23 3.544717,39 1.652123,53 1.772357,97 1.920578}
{15 0.692465,17 0.666302,19 0.562137,20 0.692465,23 1.815436,26 0.769012,29 1.127243,53 0.626329,81 0.769012,83 1.338896,89 0.832741,97 0.678708}
{6 0.570269,17 0.637128,23 2.812216,29 1.077886,53 0.598905,57 0.762463,89 0.796279,91 0.576779,97 0.648991,102 0.494072,103 0.84076,109 0.762463}
{17 0.719773,21 0.923276,23 4.184556,26 0.432337,35 0.419083,53 0.352121,81 1.261414,83 1.116148,97 0.381569,109 0.448284}
{23 7.15036,53 3.575178}
{1 0.613154,3 0.228485,4 1.623215,8 0.225907,11 0.195722,13 0.282367,25 2.48154,42 0.369265,47 0.248118,60 0.234135,61 0.221155,69 2.31434,77 0.209319,93 0.231222,95 0.248118,108 0.717537}
{0 0.299809,1 1.55817,25 2.012824,39 0.279471,43 0.331467,49 0.810897,64 0.368108,69 2.083263,73 1.174779,87 0.347203,94 0.288733,96 0.600622,102 0.24733}
{2 0.423919,3 1.164752,4 0.653416,25 2.846054,32 0.443337,50 1.613946,69 2.350847,87 0.490931,105 0.418353}
{4 1.260161,8 0.446907,13 1.090587,25 1.392916,33 1.028918,39 0.816758,45 0.483103,69 1.614955,77 1.989632,113 0.414091}
{0 0.492544,11 0.406328,20 0.544553,25 1.461756,45 0.506979,49 1.332188,56 0.499487,60 0.486077,69 2.385862,77 1.163031,94 0.89286,107 0.492544}
{2 0.282985,3 0.27253,4 1.416461,25 2.429888,28 0.251784,42 0.241918,45 0.821297,46 0.301046,69 1.767827,76 1.65661,80 0.347451,87 0.327719,100 0.266546}
{3 0.330126,4 1.003344,25 3.264426,28 0.304995,46 0.364667,69 2.381918,76 0.898809,80 0.824433,87 0.396977,100 0.322877,113 0.302433}
{1 0.274142,2 0.29105,3 0.527601,4 1.255186,25 1.681453,49 0.787205,50 0.309625,60 0.800235,69 2.022395,79 0.46219,87 0.974752,94 0.794813,113 0.256784}
{2 1.062218,4 0.86239,14 1.050292,19 0.502153,25 1.099846,42 0.4783,47 0.585124,69 1.263334,78 0.632336,80 1.345622,85 1.300054,94 0.538825}
{1 0.464633,3 0.947963,4 0.771328,25 2.245506,31 0.243202,32 0.527926,50 0.796994,69 2.074034,87 0.59387,94 0.4777,95 0.275594,100 0.464633,105 0.492305}
{4 1.707058,31 0.705147,45 0.786456,60 1.427404,69 2.629025,85 1.775394,108 1.561826}
{0 0.639,6 0.608447,10 0.63061,28 0.568545,45 0.657727,49 1.72831,56 0.648008,69 1.302113,77 1.036312,83 1.365982,94 0.615393,102 0.527148,107 0.639}
{1 1.510558,4 0.79842,25 2.064573,28 0.317963,40 0.475138,45 1.037169,60 0.667621,61 0.333122,62 0.367839,69 1.731064,79 0.310235,93 0.348285,113 0.579565}
{3 1.091068,25 2.227081,41 1.184819,50 1.205227,69 0.968512,85 1.348367,91 1.091068,100 1.067109,102 0.934614}
{4 1.286277,14 0.257125,25 2.571584,42 0.230848,45 0.783716,49 0.263174,60 0.266491,69 2.255271,72 0.270036,73 0.282406,78 0.305193,79 0.234422,87 0.312723,96 0.282406,99 0.608549,100 0.254349}
{5 1.131447,8 4.153335,10 0.394648,20 0.442125,27 2.979569,46 0.42542,61 0.37277,107 0.399898}
{0 1.057181,5 1.482561,8 2.063112,28 0.495445,35 0.662734,64 0.683694,75 3.458362,100 0.524494}
{5 2.709109,8 4.04583,10 0.259323,61 0.244946,68 0.235841,75 1.971427,107 0.734991}
{5 1.59488,8 1.303238,19 1.881948,51 0.637485,55 2.996234,79 0.394215,83 0.502055,104 1.059938}
{5 0.34188,8 3.390509,14 0.338022,34 0.354995,38 0.371257,55 0.853787,58 0.77823,59 1.474046,68 0.318612,75 1.155248,91 0.34188,107 0.673969}
{5 3.08046,8 1.297065,28 1.181818,55 1.771837,61 0.461052,68 0.443914,75 2.134864}
{0 0.371606,5 0.989381,6 0.353838,7 0.430349,8 1.99748,19 0.33352,27 0.521671,49 1.005086,59 0.521671,62 0.382496,74 2.258094,75 1.209304}
