@relation document

@attribute text string

@data
'{nyata,beri,koruptor,curi,aparat,aparat,aparat,aparat,normal,anda,kena,bawah,buka,situs,situs,situs,situs,situs,kata,jelas,hack,pikir,bunyi,bunyi,ancam,libat,libat,penjara,penjara,bantu,bantu,bantu,sendal,sendal,ringkus,tulis,tulis,tulis,tulis,tulis,tulis,laman,tangkap,jahat,nyawa,panci,polisi,polisi,polisi,tahu,tahu,jakarta--situs,kepala,sangka,pihak,langsung,dengar,tuntut,hacker,hacker,tahun,tahun,tempo.co,orang,budak,nabrak,tindak,nama,sebab,layang,buruh,retas,retas,retas,jadi,minta,diri,urus,sebut,teks,ada,hubung,anak,bagi,akses,deface,halaman,maaf,sila,hukum,hukum}'
'{naik,adil,adil,adil,adil,anut,adik,kata,kata,kata,kata,tahun,tahun,tempo.co,rusak,dakwa,bakar,kejut,kejut,kasus,bukti,kasasi,tegas,sidang,sidang,proses,bisa,pimpin,pimpin,dalih,tingkat,lihat,jaksa,jadi,jadi,penjara,saat,ketidakadilan,begini,rumah,massa,ada,komunitas,dusun,tolong,lokasi,vonis,vonis,vonis,vonis,vonis,vonis,gerak,pasrah,rusuh,rusuh,hukum,ungsi}'
'{nyata,amar,denda,denda,denda,butir,bulan,bulan,bawah,perut,perut,simpan,kata,kata,grafis,upaya,upaya,wajib,jatuh,perang,jerat,tiba,lalu,sesal,sesal,pimpin,ancam,ancam,jaksa,jaksa,penjara,penjara,penjara,penjara,sampai,narkoba,dapat,temu,hadap,vonis,anggap,pasal,pasal,guna,anus,bodoh,yakni,samping,tuntut,tuntut,tuntut,huruf,tahun,tahun,tahun,tahun,tahun,tahun,tahun,tempo.co,dakwa,dakwa,dakwa,dakwa,dakwa,dakwa,dakwa,dakwa,dakwa,bukti,bayar,bayar,bea,langgar,ringan,putus,putus,berat,tentang,jadi,jadi,jadi,subsider,subsider,saat,desainer,terima,buat,buat,buat,buat,buat,kuasa,turut,ayat,ayat,impor,bagi,timbang,timbang,terjemah,hakim,hakim,hakim,hakim,kriminal,bawa,benda,teman,ketua,hukum,hukum,hukum,hukum,hukum,hukum,hashish}'
'{nyata,nyata,via,amar,amar,tenggat,belum,hak,hak,hal,hal,keluar,tugas,majelis,majelis,nding,waktu,tanam,mohon,pikir,pikir,pikir,koper,koper,koper,tiba,sidang,nasehat,pimpin,susun,libat,aju,adalah,ampun,penjara,penjara,penjara,selundup,selundup,selundup,modus,bantu,perkara,perkara,damping,anggota,narkotika,narkotika,hidup,hidup,hidup,pidana,umur,umur,umur,vonis,jadwal,pasal,guna,tahu,rupa,rupa,hari,yakni,yakni,tumpang,tuntut,tuntut,tahun,warga,warga,saudara,kantong,baca,sembunyi,sembunyi,ujar,dakwa,dakwa,dakwa,orang,nomor,bukti,bukti,tiket,terbang,terbang,ringan,dep,putus,putus,putus,tuju,tuju,sedia,berat,berat,kenal,hasis,hasis,hasis,ingat,ingat,sedemikian,buat,pasok,ayat,menangani,sebut,pukul,pesawat,bongkar,aku,terjemah,terjemah,hakim,hakim,hakim,hakim,hakim,hakim,jenis,silah,rekayasa,ketua,ketua,acu,hukum,hukum,hukum}'
'{beri,kena,kata,kata,kata,tim,jatuh,peran,peran,tahan,tayang,tayang,menawarkan,gambar,sidang,sidang,video,video,lintas,anggota,anggota,mula,negosiasi,asal,beli,metrotvnews.com,turis,turis,turis,bir,minum,tas,vonis,polisi,polisi,polisi,profesi,tilang,negara,pasal,der,guna,guna,tahu,kepala,lanjut,edar,hari,hari,kamera,kurung,tahun,tahun,tahun,kantong,rekam,sembunyi,palak,rekan,ambil,nomor,uang,nama,sanksi,dik,dik,dik,lihat,lihat,penundaaan,penundaaan,ada,jurnalis,atur,tunda,lain,sel,hukum,hukum}'
'{tempat,tempat,tempat,tempat,beri,beri,kena,kena,kena,kena,kena,tim,pos,waktu,jatuh,jelas,peran,peran,peran,tahan,tahan,tahan,tahan,duduk,peras,istilah,sidang,sidang,sidang,pelaku,pelaku,pelaku,hasil,tutur,tutur,video,tegak,mulai,oknum,polantas,tayangan,ungguh,anggota,anggota,anggota,kemarin,negosiasi,asal,turis,laku,laku,laku,laku,laku,laku,vonis,pasal,guna,langkah,kepala,yakni,hari,hari,hari,tahun,tahun,tahun,tahun,tahun,palak,ujar,papar,pangkat,langgar,uang,dik,dik,dik,korban,lihat,lihat,lihat,lihat,unggah,dalam,pungkas,penundaaan,minta,buat,buat,porsi,helm,turut,no.,ada,ada,ada,ada,ada,unit,humas,tunda,tunda,atur,hukum,hukum,hukum,hukum}'
'{nyata,nyata,beri,beri,salah,jawab,surat,jabat,hak,palsu,palsu,palsu,palsu,hal,rangkum,rangkum,rangkum,tugas,sah,rapat,rapat,rapat,rencana,kata,kata,kata,kata,dokumen,dokumen,kongres,jatuh,tang,definitif,bola,tegas,tegas,sidang,teliti,adalah,adalah,paksa,mulai,larang,janji,berita,anggota,anggota,anggota,anggota,anggota,sangkut,kemarin,sekretaris,sepak,dapat,kesah,laku,laku,laku,anggap,anggap,milik,tandatangan,media,sela,sela,lingkung,hari,hari,tanda,banding,banding,tahun,tahun,tempo.co,papar,dasar,angkat,ambil,ambil,bukti,aktivitas,masuk,langgar,hitung,hadir,klarifkasi,putus,putus,putus,putus,putus,putus,putus,provinsi,provinsi,ikut,jadi,saat,unsur,ttg,tambah,terima,terima,buat,buat,urus,urus,urus,turut,turut,turut,turut,tanggal,tanggal,main,ada,ada,ada,ada,ada,atur,aku,ketua,ketua,ketua,hukum,hukum,hukum,hukum}'
'{gugur,salah,kabul,pacar,pacar,butir,bulan,bulan,keluar,majelis,rencana,kata,jatuh,ungkap,sidang,sidang,bunuh,bunuh,bunuh,bunuh,tegas,tegas,pimpin,putusana,tetangga,penjara,sambut,tunduk,hutan,ibu,ibu,ibu,kesal,pidana,pidana,metrotvnews.com,oditur,laku,vonis,vonis,vonis,intitusinya,rupa,kandung,yakin,tuntut,tuntut,tuntut,tahun,tahun,warga,baca,dakwa,dakwa,dakwa,dakwa,dakwa,dakwa,muka,bukti,bukti,tengah,langgar,lapor,korban,korban,korban,korban,korban,putus,minta,penuh,calon,ayat,mati,mati,mati,hakim,hakim,hakim,hamil,hukum,hukum}'
'{inspirasi,beri,adil,cara,batas,bocah,panti,kena,kena,titip,titip,bawah,kata,kata,kata,kata,kata,terang,komo,duga,wajib,wajib,ungkap,republika.co.id,sidang,tegas,pelaku,pelaku,kisi,tutur,tunggu,adalah,adalah,sampai,tanya,pasti,dapat,umur,umur,rehabilitasi,laku,laku,acara,nyawa,milik,milik,nak,langkah,langkah,kepala,hari,yakni,pihak,tahun,tahun,tahun,tahun,tahun,tahun,tahun,isi,rekan,ujar,habis,kasus,kasus,kasus,ambil,beban,beban,beban,beban,sapa,tonton,putus,film,himpun,jadi,saat,saat,tambah,coba,tega,turut,turut,usia,ada,anak,anak,anak,anak,jiwa,timbang,timbang,timbang,timpa,kriminal,bina,bina,ketua,kait,hukum,hukum,hukum,hukum,hukum,hukum,hukum}'
'{tempat,belum,cara,pacar,saksi,kena,majelis,masalah,rencana,rencana,rencana,duga,jatuh,ungkap,koper,bunuh,bunuh,bunuh,bunuh,pelaku,agung,tunggu,aju,penjara,penjara,tuai,alami,perkara,anggota,ajar,ibu,ibu,asal,hidup,pasti,buang,metrotvnews.com,umur,lantar,tangga,vonis,vonis,vonis,nyawa,grasi,pertanggungjawaban,registrasi,pasal,pasal,lanjut,lanjut,kandung,tuntut,tahun,dakwa,dakwa,dakwa,dakwa,ikan,habis,habis,habis,nomor,masuk,tengah,tingkat,korban,korban,berat,ikut,jadi,jadi,bekap,saat,alias,minta,tinjau,rumah,mati,mati,anak,anak,anak,hakim,mutilasi,hamil,hamil,hukum,hukum,hukum,hukum}'
