abai,acak,adik,adil,agenda,ahli,air,ajak,ajar,aju,akik,akses,aksi,aktivitas,al-sahari,alam,alamat,alami,alas,alat,algojo,alias,alih,alir,alumunium,amal,amar,ambang,ambil,ambulans,amplituda,amukan,anak,ancam,andal,anggap,anggar,anggota,angin,angkat,angkut,aniaya,antinarkoba,antisipasi,aparat,aparatur,api,apung,arah,area,areal,arena,aroma,arti,arus,asap,aset,atur,aula,autopsi,awas,ayah,ayat,ayun,babak,baca,bacok,badik,bahan,bahas,bahaya,baju,bak,bakar,bakso,baku,bal,balap,balas,balik,bambu,bandar,banding,bandit,bangsa,bangun,banjir,bank,bansos,bantah,bantu,bapak,baring,batas,batu,bau,bawa,bayar,bayi,beban,bebas,bekap,bekas,bekuk,bela,belah,belanja,beli,beliung,belukar,bencana,benda,bendahara,bendera,bengkel,bensin,berangkat,berantas,beras,beri,berita,beritahu,berkas,berlaku,bernopol,bersih,besi,betul,biaya,bibit,bicara,bina,bioremadiasi,bioremediasi,bius,blok,bobol,bocah,boks,bom,bonceng,bong,bongkar,borong,botol,brankas,brigadir,brutal,buah,buang,bujur,buka,bukti,buku,bumi,bungkus,bunuh,bupati,buron,buru,buruh,bus,busa,butir,butuh,cahari,cair,cakup,calon,campur,cantum,capai,cari,catat,cegah,cek,celaka,celana,celurit,cepat,cerai,cerita,ciduk,cik,cincin,ciri,cium,coba,contoh,copot,cuaca,cuat,cuci,cucu,culik,curah,curanmor,curi,curiga,dada,dadak,daerah,daftar,dagang,daki,dakwa,dampak,damping,dana,danau,darah,darat,dasar,data,datar,daun,daya,debit,dekam,denda,dengar,dentum,derajat,deras,derita,desak,deteksi,detik,diam,dik,dokumen,duduk,duga,duka,dukung,dunia,edar,ekonomi,ekor,eksekusi,eksekutor,eksemplar,ekstasi,elak,elektronik,emas,embung,esok,etalase,evakuasi,fakta,fasilitas,fee,festival,fiktif,fisik,foil,fokus,forensik,foto,gabung,gagal,gak,gali,gambar,gambut,ganda,gang,ganggu,ganja,ganti,gantung,garis,gas,gasak,gaul,gawai,geger,gelandang,gelap,gelar,geledah,geletak,gelombang,gempa,genang,geng,genggam,gerai,gerak,gerebek,getar,giat,gilir,golok,golong,gondol,gores,goyang,gubernur,gudang,gugur,gulung,guna,guncang,gunung,guru,guyur,habis,hadap,hadapan,hadiah,hadir,hajar,hak,hakim,halaman,halang,hambat,hambur,hamil,hangus,hantam,haram,harap,harga,harta,hati,hektare,helm,henti,hias,hilang,hilir,himpun,hindar,hisap,hitung,honorer,hotel,hubung,hujan,hukum,humas,huni,huruf,hutan,ibadah,ibu,ibukota,identifikasi,identitas,ikan,ikat,ilmu,ilustrasi,imbal,imbang,imbau,imbuh,incar,indikasi,informasi,ingat,inisial,insiden,instan,instansi,intai,intensitas,intervensi,inventarisasi,iptu,isap,isi,istri,izin,jabat,jaga,jago,jahat,jajar,jaket,jaksa,jalar,jalur,jam,jangkau,janji,jarak,jarang,jari,jaring,jasa,jasad,jatah,jatuh,jawab,jebak,jebol,jejak,jelang,jemput,jenazah,jenguk,jerat,jihad,jiwa,jok,jual,juang,juncto,juru,kabar,kabel,kabid,kabupaten,kabur,kaca,kader,kades,kaget,kain,kait,kaka,kakak,kakek,kaki,kalah,kamar,kambing,kamera,kampaknya,kampung,kampus,kanan,kandung,kantong,kantor,kapak,kapal,karet,kartu,karyawan,kas,kasih,kasur,kasus,kawal,kawan,kawasan,kawin,kaya,kayu,kebun,kejar,kejut,kelahi,kelamin,kelas,keliar,keliling,kelola,kelompok,kelontong,keluarga,keluh,kemah,kemarau,kemarin,kembang,kemudi,kena,kenal,kendali,kendara,keping,kerabat,kerah,keras,kereta,kering,keroyok,kesal,ketua,ketuk,khawatir,kimia,kios,kira,kiri,kirim,kisi,kitar,klien,kobar,kode,kolam,komando,komentar,komisi,kompleks,komplot,kompol,komputer,komunikasi,konfirmasi,konfrontir,konsumsi,kontak,kontra,kontrak,kontraktor,koordinasi,korban,korek,korupsi,koruptor,kos,kosan,kosmetik,kota,kotak,kriminal,kuasa,kuat,kumpul,kunci,kunjung,kuras,kurir,kurun,kurung,kutil,kutip,labfor,laboratorium,labuh,lacak,laci,lahan,lahap,lahir,laju,lakban,laki,laksana,laku,lalap,lambung,lampu,lancar,landa,langgan,langgar,langkah,lantai,lantar,lantas,lapang,lapas,laptop,larang,lari,las,latih,laut,lawan,layak,layan,layang,layat,lebat,ledak,ledakan,leher,lelaki,lelang,lembar,lempar,lengkap,lepas,letak,letus,libat,libur,lihat,limpah,lingkung,lintang,lintas,liput,logistik,lokal,lolos,lompat,luap,luas,luka,lumpuh,lurah,macet,mahasiswa,main,majelis,makam,makan,maksimum,maksud,maling,manajemen,manajer,mandi,manfaat,marah,masjid,massa,masukan,masyarakat,mata,material,mati,mayat,media,meja,melawan,meledakan,menahan,menang,menangani,menawarkan,menggerebek,meni,menit,menteri,menyalahgunakan,menyimpan,merah,merek,mesin,mess,meter,metrotvnews,minimarket,minta,mintai,minum,minyak,misal,mobil,modal,modus,mogok,molotov,monja,motif,motor,motoris,muda,muka,mukim,mula,mulut,muntah,musibah,musim,musnah,nag,naik,nali,narapidana,narkoba,narkotika,nas,nasabah,nasehat,nasi,nasib,nding,negara,negeri,nelayan,ngomong,niat,nihari,nikmat,nilai,no,nomor,nongkrong,nota,nyala,nyanyi,nyata,nyawa,obat,obeng,oknum,olah,ombak,ongkos,operasi,operasional,organisasi,otak,otopsi,pabrik,pacar,pacu,padam,padat,padi,paha,paham,pajak,pakai,paket,paksa,pamer,pancung,pandang,pandu,panen,pangan,panggil,pangkat,panglima,panitia,panjat,pantai,pantau,panti,papar,parang,parkir,pasal,pasang,pasar,pasien,pasok,pasrah,pasu,patah,patroli,paving,pawai,pecah,pedang,pegang,pek,pelaku,peluru,penanganan,pengaruh,penggal,penggerebekan,penggrebekan,penjara,penuh,penyalahgunaan,perabot,perahu,peran,perang,perempuan,pergi,pergok,perihal,periksa,perintah,periode,peristiwa,perkara,perkosa,permen,pers,persis,personel,perut,pesan,pesawat,pesta,petang,pick,picu,pidana,pikir,pil,pilih,pimpin,pindah,pinggang,pinggir,pingsan,pinjam,pintu,pipa,pipet,pisah,pisau,pistol,plastik,plaza,pohon,pokok,polisi,politikus,pompa,ponsel,pos,posko,potensi,potong,prediksi,premium,presiden,pria,produksi,profesi,prosedur,provinsi,proyek,proyektil,puing,pukul,pulang,puncak,punggung,pungkas,pungut,pura,pusat,puskesmas,pustaka,putar,puting,putus,racun,radius,ragam,raib,raja,rak,rakit,rambut,rampas,rampok,rang,rangkai,rata,rawat,razia,red,rehabilitasi,rekam,rekan,rekening,rekonstruksi,rektor,rektur,relawan,remaja,rembet,renang,rencana,rendam,republika,resah,residivis,restoran,richter,rilis,ringan,ringkus,rjen,rob,roboh,roda,rokok,rombong,rugi,rujuk,ruko,rumput,rupa,rupiah,rusak,sabet,sabu,sadar,sadis,saham,sakit,saksi,salat,sali,salon,salur,samar,sambar,sambung,sampah,samping,sangkut,sapi,sarana,sasar,satpam,saudara,sawah,sebar,sebelah,seberang,sebut,sedia,segi,sehat,sekap,sekira,sekolah,sekretaris,sekuriti,sel,selam,selamat,selenggara,selesai,seleweng,selidik,seluler,selundup,semak,semayam,sembunyi,sengaja,sengat,senjata,sentimeter,sepeda,sepedamotor,sepi,serah,serang,serbu,serempet,seret,sergap,sesak,sesal,setinggi,sewa,shabu,siaga,siap,sidang,sidik,sikap,silver,simpan,simpang,simpul,simulator,sindikat,singgung,sipil,sisa,sisi,sisir,sistem,siswa,siswi,sita,situ,situasi,skala,skusi,soal,solusi,sopir,speedboat,spesialis,stadion,staf,stang,status,stres,suami,suap,suara,subsider,suka,suku,sulit,sungai,sungkur,surat,suruh,susu,susul,tabrak,tabung,tahan,tahap,taksir,takut,tali,tambah,tampak,tampung,tamu,tanah,tanam,tanda,tandas,tang,tangani,tangga,tanggap,tanggul,tanggung,tangis,tangkap,tani,tanya,target,tarik,tas,tawur,tega,tegak,tegas,tegur,teknis,tektonik,telepon,televisi,teliti,telungkup,telusur,tembak,tembakan,tembakau,tembok,tembus,tempo,temu,tenda,tender,tenggara,tenggelam,terang,terbang,terbit,teriak,terima,terjang,terjun,terminal,ternak,terobos,teroris,terorisme,terpal,tersimpan,tertib,tes,tetangga,tetap,tiba,tidur,tikam,tim,timah,timbang,timbul,timpa,timur,tindak,tindakan,tinjau,tipu,titik,titip,tiup,todong,toko,tol,tolak,tolong,tonton,topi,total,trans,transaksi,truk,tsunami,tua,tuai,tubuh,tuding,tuduh,tuju,tukang,tukas,tulang,tulis,tumbang,tumpang,tumpu,tunda,tunduk,tunggu,tunjuk,tuntut,turun,turut,tusuk,tusukan,tutur,uang,ubah,ucap,udara,uji,ujung,ukur,ulang,ulu,umur,undang,unggas,ungkap,unit,universitas,unsur,untung,urine,urus,usaha,usia,usut,utang,validasi,variasi,video,visum,vonis,waduk,wajah,wajib,wakil,wanita,warna,wartawan,waspada,wenang,wilayah,yakin,zik
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029865,0,0,0,0,0,0.019018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020172,0,0,0,0,0,0,0,0,0,0,0.024373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045005,0.073119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164008,0,0,0,0,0,0,0,0,0,0,0.124592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027931,0,0,0,0,0,0,0,0,0,0,0,0.024833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017771,0,0
0,0,0,0,0,0,0.041586,0,0,0,0,0,0,0.021407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097322,0,0,0,0.029129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050474,0,0.016699,0,0.020596,0,0,0,0,0,0.029688,0,0.025237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017618,0,0,0,0,0,0.017618,0,0,0,0,0,0,0,0,0,0.017046,0,0,0,0,0,0,0,0,0,0,0,0.016071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021407,0,0,0,0,0.017419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017824,0,0,0,0.020236,0,0,0,0,0,0,0,0,0,0,0,0,0.050474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018503,0,0,0,0,0.016375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009602,0,0,0,0,0,0,0,0,0.059375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021682,0,0,0,0.119533,0,0,0,0.030666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021682,0,0,0,0,0,0,0,0,0.019742,0,0,0,0,0,0,0.016065,0,0.023024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01758,0,0,0,0,0,0,0,0,0,0,0.027895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016919,0,0,0,0,0,0,0,0,0,0,0.043365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053137,0,0,0,0,0,0,0,0.017406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02918,0,0,0,0,0,0,0,0,0,0.017238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009314,0.018765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025636,0,0,0,0,0,0,0,0,0.040621,0,0,0,0,0,0,0,0,0,0,0.110838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
