abai,acak,adik,adil,agenda,ahli,air,ajak,ajar,aju,akik,akses,aksi,aktivitas,al-sahari,alam,alamat,alami,alas,alat,algojo,alias,alih,alir,alumunium,amal,amar,ambang,ambil,ambulans,amplituda,amukan,anak,ancam,andal,anggap,anggar,anggota,angin,angkat,angkut,aniaya,antinarkoba,antisipasi,aparat,aparatur,api,apung,arah,area,areal,arena,aroma,arti,arus,asap,aset,atur,aula,autopsi,awas,ayah,ayat,ayun,babak,baca,bacok,badik,bahan,bahas,bahaya,baju,bak,bakar,bakso,baku,bal,balap,balas,balik,bambu,bandar,banding,bandit,bangsa,bangun,banjir,bank,bansos,bantah,bantu,bapak,baring,batas,batu,bau,bawa,bayar,bayi,beban,bebas,bekap,bekas,bekuk,bela,belah,belanja,beli,belukar,bencana,benda,bendahara,bendera,bengkel,bensin,berangkat,berantas,beras,beri,berita,beritahu,berkas,berlaku,bernopol,bersih,besi,betul,biaya,bibit,bicara,bina,bioremadiasi,bioremediasi,bius,blok,bobol,bocah,boks,bom,bonceng,bong,bongkar,borong,botol,brankas,brigadir,brutal,buah,buang,bujur,buka,bukti,buku,bumi,bungkus,bunuh,bupati,buron,buru,buruh,bus,busa,butir,butuh,cahari,cair,cakup,calon,campur,cantum,capai,cari,catat,cegah,cek,celaka,celana,celurit,cepat,cerai,cerita,ciduk,cik,cincin,ciri,cium,coba,contoh,copot,cuaca,cuat,cuci,cucu,culik,curah,curanmor,curi,curiga,dada,dadak,daerah,daftar,dagang,daki,dakwa,dampak,damping,dana,danau,darah,darat,dasar,data,datar,daun,daya,debit,dekam,denda,dengar,dentum,derajat,deras,derita,desak,deteksi,detik,diam,dik,dokumen,duduk,duga,duka,dukung,dunia,edar,ekonomi,ekor,eksekusi,eksekutor,eksemplar,ekstasi,elak,elektronik,emas,embung,esok,etalase,evakuasi,fakta,fasilitas,fee,festival,fiktif,fisik,foil,fokus,forensik,foto,gabung,gagal,gak,gali,gambar,gambut,ganda,gang,ganggu,ganja,ganti,gantung,garis,gas,gasak,gaul,gawai,geger,gelandang,gelap,gelar,geledah,geletak,gelombang,gempa,genang,geng,genggam,gerai,gerak,gerebek,getar,giat,gilir,golok,golong,gondol,gores,goyang,gubernur,gudang,gugur,guna,guncang,gunung,guru,guyur,habis,hadap,hadapan,hadiah,hadir,hajar,hak,hakim,halaman,halang,hambat,hambur,hamil,hangus,hantam,haram,harap,harga,harta,hati,hektare,helm,henti,hias,hilang,hilir,himpun,hindar,hisap,hitung,honorer,hotel,hubung,hujan,hukum,humas,huni,huruf,hutan,ibadah,ibu,ibukota,identifikasi,identitas,ikan,ikat,ilmu,ilustrasi,imbal,imbang,imbau,imbuh,incar,indikasi,informasi,ingat,inisial,insiden,instan,instansi,intai,intensitas,intervensi,inventarisasi,iptu,isap,isi,istri,izin,jabat,jaga,jago,jahat,jajar,jaket,jaksa,jalar,jalur,jam,jangkau,janji,jarak,jarang,jari,jaring,jasa,jasad,jatah,jatuh,jawab,jebak,jebol,jejak,jelang,jemput,jenazah,jenguk,jerat,jihad,jiwa,jok,jual,juang,juncto,juru,kabar,kabel,kabid,kabupaten,kabur,kaca,kader,kades,kaget,kain,kait,kaka,kakak,kakek,kaki,kalah,kamar,kambing,kamera,kampaknya,kampung,kampus,kanan,kandung,kantong,kantor,kapak,kapal,karet,kartu,karyawan,kas,kasih,kasur,kasus,kawal,kawan,kawasan,kawin,kaya,kayu,kebun,kejar,kejut,kelahi,kelamin,kelas,keliar,keliling,kelola,kelompok,kelontong,keluarga,keluh,kemah,kemarau,kemarin,kembang,kemudi,kena,kenal,kendali,kendara,keping,kerabat,kerah,keras,kereta,kering,keroyok,kesal,ketua,ketuk,khawatir,kimia,kios,kira,kiri,kirim,kisi,kitar,klien,kobar,kode,kolam,komando,komentar,komisi,kompleks,komplot,kompol,komputer,komunikasi,konfirmasi,konfrontir,konsumsi,kontak,kontra,kontrak,kontraktor,koordinasi,korban,korek,korupsi,koruptor,kos,kosan,kosmetik,kota,kotak,kriminal,kuasa,kuat,kumpul,kunci,kunjung,kuras,kurir,kurun,kurung,kutil,kutip,labfor,laboratorium,labuh,lacak,laci,lahan,lahap,lahir,laju,lakban,laki,laksana,laku,lalap,lambung,lampu,lancar,landa,langgan,langgar,langkah,lantai,lantar,lantas,lapang,lapas,laptop,larang,lari,las,latih,laut,lawan,layan,layang,layat,lebat,ledak,ledakan,leher,lelaki,lelang,lembar,lempar,lengkap,lepas,letak,letus,libat,libur,lihat,limpah,lingkung,lintang,lintas,liput,logistik,lokal,lolos,lompat,luap,luas,luka,lumpuh,lurah,macet,mahasiswa,main,majelis,makam,makan,maksimum,maksud,maling,manajemen,manajer,mandi,manfaat,marah,masjid,massa,masukan,masyarakat,mata,material,mati,mayat,media,meja,melawan,meledakan,menahan,menang,menangani,menawarkan,menggerebek,meni,menit,menteri,menyalahgunakan,menyimpan,merah,merek,mesin,mess,meter,metrotvnews,minimarket,minta,mintai,minum,minyak,misal,mobil,modal,modus,mogok,molotov,monja,motif,motor,motoris,muda,muka,mukim,mula,mulut,muntah,musibah,musim,musnah,nag,naik,nali,narapidana,narkoba,narkotika,nas,nasabah,nasehat,nasi,nasib,negara,negeri,nelayan,ngomong,niat,nihari,nilai,no,nomor,nongkrong,nota,nyala,nyanyi,nyata,nyawa,obat,obeng,oknum,olah,ombak,ongkos,operasi,operasional,organisasi,otak,otopsi,pabrik,pacar,pacu,padam,padat,padi,paha,paham,pajak,pakai,paket,paksa,pamer,pancung,pandang,pandu,panen,panggil,pangkat,panglima,panitia,panjat,pantai,pantau,panti,papar,parang,parkir,pasal,pasang,pasar,pasien,pasok,pasrah,pasu,patah,patroli,paving,pawai,pecah,pedang,pegang,pek,pelaku,peluru,penanganan,pengaruh,penggal,penggerebekan,penggrebekan,penjara,penuh,penyalahgunaan,perabot,perahu,peran,perang,perempuan,pergi,pergok,perihal,periksa,perintah,periode,peristiwa,perkara,perkosa,permen,pers,persis,personel,perut,pesan,pesawat,pesta,petang,pick,picu,pidana,pikir,pil,pilih,pimpin,pindah,pinggang,pinggir,pingsan,pinjam,pintu,pipa,pipet,pisah,pisau,pistol,plastik,plaza,pohon,pokok,polisi,politikus,pompa,ponsel,pos,posko,potensi,potong,prediksi,premium,presiden,pria,produksi,profesi,prosedur,provinsi,proyek,proyektil,pukul,pulang,puncak,pungkas,pungut,pura,pusat,puskesmas,pustaka,putar,putus,racun,radius,ragam,raib,raja,rak,rakit,rambut,rampas,rampok,rang,rangkai,rata,rawat,razia,red,rehabilitasi,rekam,rekan,rekening,rekonstruksi,rektor,rektur,relawan,remaja,rembet,renang,rencana,rendam,republika,resah,residivis,restoran,richter,rilis,ringan,ringkus,rjen,rob,roboh,roda,rokok,rombong,rugi,rujuk,ruko,rumput,rupa,rupiah,rusak,sabet,sabu,sadar,sadis,saham,sakit,saksi,salat,sali,salon,salur,samar,sambar,sambung,sampah,samping,sangkut,sapi,sarana,sasar,satpam,saudara,sawah,sebar,sebelah,seberang,sebut,sedia,segi,sehat,sekap,sekira,sekolah,sekretaris,sekuriti,sel,selam,selamat,selenggara,selesai,seleweng,selidik,seluler,selundup,semak,semayam,sembunyi,sengaja,sengat,senjata,sentimeter,sepeda,sepedamotor,sepi,serah,serang,serbu,serempet,seret,sergap,sesak,sesal,setinggi,sewa,shabu,siaga,siap,sidang,sidik,sikap,silver,simpan,simpang,simpul,simulator,sindikat,singgung,sipil,sisa,sisi,sisir,sistem,siswa,siswi,sita,situ,situasi,skala,skusi,soal,solusi,sopir,speedboat,spesialis,stadion,staf,stang,status,stres,suami,suap,suara,subsider,suka,suku,sulit,sungai,sungkur,surat,suruh,susu,susul,tabrak,tabung,tahan,tahap,taksir,takut,tali,tambah,tampak,tampung,tamu,tanah,tanam,tanda,tandas,tang,tangani,tangga,tanggap,tanggul,tanggung,tangis,tangkap,tani,tanya,target,tas,tawur,tega,tegak,tegas,tegur,teknis,tektonik,telepon,televisi,teliti,telungkup,telusur,tembak,tembakan,tembakau,tembok,tembus,tempo,temu,tenda,tender,tenggara,tenggelam,terang,terbit,teriak,terima,terjang,terjun,terminal,ternak,terobos,teroris,terorisme,tersimpan,tertib,tes,tetangga,tetap,tiba,tidur,tikam,tim,timah,timbang,timbul,timpa,timur,tindak,tindakan,tipu,titik,titip,todong,toko,tol,tolak,tolong,tonton,topi,total,trans,transaksi,truk,tsunami,tua,tuai,tubuh,tuding,tuduh,tuju,tukang,tukas,tulang,tulis,tumbang,tumpang,tumpu,tunda,tunduk,tunggu,tunjuk,tuntut,turun,turut,tusuk,tusukan,tutur,uang,ubah,ucap,udara,uji,ujung,ukur,ulang,ulu,umur,undang,unggas,ungkap,unit,universitas,unsur,untung,urine,urus,usaha,usia,usut,utang,validasi,variasi,video,visum,vonis,waduk,wajah,wajib,wakil,wanita,warna,wartawan,waspada,wenang,wilayah,yakin,zik
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032582,0,0,0,0,0,0.018855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020678,0,0,0,0,0,0,0,0,0,0,0.024646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044649,0.072563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162911,0,0,0,0,0,0,0,0,0,0,0.123741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027732,0,0,0,0,0,0,0,0,0,0,0,0.024646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017612,0,0
0,0,0,0,0,0,0.04133,0,0,0,0,0,0,0.021315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097721,0,0,0,0.029175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050283,0,0.016957,0,0.020504,0,0,0,0,0,0.029588,0,0.025142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017529,0,0,0,0,0,0.017529,0,0,0,0,0,0,0,0,0,0.016957,0,0,0,0,0,0,0,0,0,0,0,0.016133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021315,0,0,0,0,0.017529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018663,0,0,0,0.020145,0,0,0,0,0,0,0,0,0,0,0,0.050283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018663,0,0,0,0,0.016446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009638,0,0,0,0,0,0,0,0,0.059177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021575,0,0,0,0.119959,0,0,0,0.030697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021575,0,0,0,0,0,0,0,0,0.019913,0,0,0,0,0,0,0.015965,0,0.022914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017842,0,0,0,0,0,0,0,0,0,0,0.027876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016975,0,0,0,0,0,0,0,0,0,0,0.043967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052908,0,0,0,0,0,0,0,0.017478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029062,0,0,0,0,0,0,0,0.017137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933,0.018661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025523,0,0,0,0,0,0,0,0,0.04041,0,0,0,0,0,0,0,0,0,0,0.110374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.02112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037187,0.022032,0,0,0.022888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02112,0,0,0.037187,0,0,0,0.019933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10812,0,0,0,0,0,0,0,0,0,0,0,0.03203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03203,0,0,0,0,0.03203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
